quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01v1,Q01v2,Q01v3,Q01_corr,Q02v1,Q02v2,Q02_corr,Q03v1,Q03v2,Q03v3,Q03v4,Q03_corr,Q04v1,Q04v2,Q04v3,Q04v4,Q04v5,Q04v6,Q04v7,Q04_corr,Q05,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07v1,Q07v2,Q07v3,Q07v4,Q07v5,Q07_corr,Q08v1,Q08v2,Q08v3,Q08v4,Q08_corr,Q09v1,Q09v2,Q09v3,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11v1,Q11v2,Q11v3,Q11_corr,Q12v1,Q12v2,Q12v3,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15v1,Q15v2,Q15v3,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18v1,Q18v2,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W04Q01,20557,22-Sep-13,10:59:00 PM,4363364,1,9997,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,1,1,4,0
W04Q01,20558,22-Sep-13,10:59:00 PM,3257078,9997,1,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,1,9997,1,9997,9997,9997,1,9997,1,1,9997,9997,9997,1,9997,9997,1,1,9997,1,1,1,9997,9997,1,3,9997,9997,0,1,1,1,1,9997,1,9997,1,1,1,1,1,5,9997,0,2,1,9999,0
W04Q01,20559,22-Sep-13,11:00:00 PM,2348206,1,9997,9997,1,1,9997,1,9997,9997,9997,1,1,5,9997,9997,9997,9997,9997,9997,0,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,3,9997,9997,0,1,9997,9997,1,4,9997,0,9997,9997,5,0,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,3,1,3,0
W04Q01,20560,22-Sep-13,11:00:00 PM,688837,1,9997,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,1,1,9997,1,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,3,1,4,0
W04Q01,20562,22-Sep-13,11:01:00 PM,2433769,1,9997,9997,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,9997,5,9997,0,3,9997,9997,9997,0,5,9997,9997,0,2,9997,0,9997,1,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,2,0,1,1,1,9997,1,1,1,1,1
W04Q01,20564,22-Sep-13,11:02:00 PM,4464382,9997,1,9997,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,3,9997,0,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,1,9997,9997,1,4,9997,0,9997,1,9997,1,9997,1,9997,1,1,1,4,0,9997,9997,1,1,1,1,1,1,4,9997,0,2,1,2,0
W04Q01,20565,22-Sep-13,11:03:00 PM,4529385,9997,1,9997,1,1,9997,1,9997,1,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,9997,1,9997,1,9997,9997,1,1,9997,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,4,9997,0,1,1,3,0
W04Q01,20567,22-Sep-13,11:05:00 PM,4343670,1,9997,9997,1,1,9997,1,9997,1,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,9997,1,1,9997,9997,9997,9997,1,1,9997,9997,9997,5,0,1,9997,9997,1,2,9997,0,1,9997,9997,1,9997,1,9997,1,9999,0,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1
W04Q01,20568,22-Sep-13,11:06:00 PM,3397413,9997,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,9997,1,2,0,9997,1,1,9997,4,9997,9997,9997,0,9997,9997,9997,2,0,4,9997,9997,0,4,9997,0,1,9997,9997,1,9997,4,9997,0,2,0,1,1,1,9997,9997,1,1,1,4,0,2,9997,0,1,1,3,0
W04Q01,20569,22-Sep-13,11:06:00 PM,4430010,1,9997,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,3,0,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,1,9997,9997,1,9997,1,1,9997,9997,5,0,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,3,1,3,0
W04Q01,20576,22-Sep-13,11:15:00 PM,4432705,1,9997,9997,1,1,9997,1,9997,9997,9997,1,1,9997,9997,9997,3,9997,9997,9997,0,1,1,1,9997,1,9997,9997,9997,9997,1,1,9997,9997,9997,1,1,9997,1,9997,1,2,9997,0,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,5,0,9997,1,1,3,1,3,0
W04Q01,20578,22-Sep-13,11:17:00 PM,602649,9997,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,1,9997,9997,9997,1,3,0,1,9997,1,9997,9997,9997,5,9997,0,9997,3,9997,9997,0,9997,1,9997,1,9997,1,1,1,9997,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,2,0,1,9997,1,3,1,2,0
W04Q01,20580,22-Sep-13,11:18:00 PM,1217132,9997,1,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,1,9997,9997,1,9997,9997,1,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,2,1,4,0
W04Q01,20582,22-Sep-13,11:20:00 PM,3259592,9997,1,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,9997,1,9997,9997,1,9997,1,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,3,1,4,0
W04Q01,20584,22-Sep-13,11:22:00 PM,4315452,9997,5,9997,0,9997,1,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,4,0,1,9997,1,9997,9997,9997,9997,1,1,9997,1,9997,9997,1,9997,9997,3,0,4,9997,0,9997,1,9997,1,2,9997,9997,0,4,0,1,1,9997,9997,1,1,5,0,5,0,5,9997,0,2,1,1,1
W04Q01,20585,22-Sep-13,11:22:00 PM,1337494,9997,9997,1,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,3,9997,9997,9997,0,9997,9997,1,1,1,9997,1,9997,9997,1,1,9997,9997,1,1,3,0,1,1,9997,1,9997,1,1,1,1,1,2,9997,0,2,1,2,0
W04Q01,20588,22-Sep-13,11:27:00 PM,1464226,1,9997,9997,1,1,9997,1,9997,1,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,3,0,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,9997,1,9997,1,2,9997,0,9997,9997,5,0,9997,4,9997,0,1,1,1,1,1,9997,9997,1,1,1,3,0,2,9997,0,5,1,5,0
W04Q01,20590,22-Sep-13,11:32:00 PM,4255455,9997,1,9997,1,9997,1,1,1,9997,9997,9997,1,9997,2,9997,9997,9997,9997,9997,0,1,1,9997,1,1,9997,9997,9997,9997,1,1,9997,9997,3,9997,0,1,9997,9997,1,9997,4,0,9997,3,9997,0,9997,9997,1,1,3,0,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,3,1,2,0
W04Q01,20591,22-Sep-13,11:32:00 PM,1831600,1,9997,9997,1,9997,1,1,9997,9997,9997,5,0,1,9997,9997,9997,9997,9997,9997,1,1,1,3,9997,0,9997,9997,9997,9997,2,0,9997,1,9997,9997,1,1,9997,9997,1,9997,3,0,9997,1,9997,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,4,0,9997,1,1,5,1,2,0
W04Q01,20592,22-Sep-13,11:33:00 PM,162493,9997,1,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,1,9997,1,5,9997,9997,9997,9997,0,9997,9997,9997,5,0,1,9997,9997,1,1,9997,1,1,9997,9997,1,9997,1,9997,1,1,1,3,0,9997,9997,1,1,1,1,1,1,1,9997,1,2,1,1,1
W04Q01,20594,22-Sep-13,11:35:00 PM,3283034,9997,1,9997,1,3,9997,0,9997,1,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,9997,2,9997,9997,9997,0,3,9997,9997,9997,0,1,9997,9997,1,2,9997,0,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,3,0
W04Q01,20598,22-Sep-13,11:39:00 PM,4030664,1,9997,9997,1,9997,1,1,9997,9997,9997,1,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,9997,1,9997,1,9997,9997,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,3,1,4,0
W04Q01,20599,22-Sep-13,11:40:00 PM,3722078,9997,1,9997,1,1,9997,1,9997,9997,9997,1,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,3,9997,9997,9997,0,1,9997,9997,1,5,9997,0,1,9997,9997,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,5,0,1,1,4,0
W04Q01,20602,22-Sep-13,11:41:00 PM,4479159,9997,3,9997,0,9997,1,1,9997,9997,1,9997,1,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,9997,9997,5,0,9997,9997,2,0,9997,1,1,9999,9999,9999,0,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,5,0,1,1,4,0
W04Q01,20604,22-Sep-13,11:42:00 PM,4228233,1,9997,9997,1,9997,1,1,1,9997,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,2,0,1,9997,1,3,9997,9997,9997,9997,0,9997,1,9997,9997,1,4,9997,9997,0,9997,5,0,9997,9997,5,0,5,9997,9997,0,4,0,4,0,1,9997,9997,1,2,0,2,0,9997,5,0,4,1,2,0
W04Q01,20605,22-Sep-13,11:44:00 PM,4411922,9997,1,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,9997,1,1,9997,9997,9997,9997,1,1,9997,9997,1,9997,1,9997,1,9997,1,1,9997,1,9997,9997,5,0,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,1,1,3,0
W04Q01,20608,22-Sep-13,11:47:00 PM,1156743,9997,1,9997,1,9997,1,1,9997,9997,1,9997,1,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,9997,1,9997,9997,9997,5,0,1,9997,9997,1,9997,1,1,9997,9997,1,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1
W04Q01,20609,22-Sep-13,11:48:00 PM,4196718,9997,9997,1,1,1,9997,1,9997,9997,9997,5,0,9997,1,9997,9997,9997,9997,9997,1,4,0,9997,1,1,9997,9997,1,9997,9997,1,2,9997,9997,9997,0,9997,1,9997,1,4,9997,0,9997,9997,1,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,5,0,1,1,3,0
W04Q01,20610,22-Sep-13,11:48:00 PM,4385343,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,9997,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,4,0
W04Q01,20611,22-Sep-13,11:49:00 PM,3378212,1,9997,9997,1,1,9997,1,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,9997,2,0,9997,1,9997,1,9997,4,0,2,9997,9997,0,2,9997,9997,0,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,4,1,1,1
W04Q01,20613,22-Sep-13,11:51:00 PM,2539951,9997,1,9997,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,9997,9997,1,1,1,9997,9997,1,9997,1,1,2,9997,9997,0,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,3,1,2,0
W04Q01,20614,22-Sep-13,11:51:00 PM,1372237,9997,1,9997,1,9997,1,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,4,9997,9997,0,9997,5,0,9997,1,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,2,0,1,1,2,0,3,9997,0,3,1,1,1
W04Q01,20617,22-Sep-13,11:53:00 PM,4041559,1,9997,9997,1,9997,1,1,9997,9997,9997,1,1,9997,9997,9997,1,9997,9997,9997,1,1,1,1,9997,1,9997,9997,1,9997,9997,1,1,9997,9997,9997,1,1,9997,9997,1,4,9997,0,9997,9997,3,0,1,9997,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,2,9997,0,3,1,1,1
W04Q01,20620,22-Sep-13,11:56:00 PM,2651263,9997,1,9997,1,9997,1,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,9997,1,9997,9997,9997,5,0,4,9997,9997,0,9997,1,1,1,9997,9997,1,9997,9997,1,1,4,0,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,2,1,1,1
W04Q01,20627,23-Sep-13,12:05:00 AM,4487968,9997,5,9997,0,1,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,9997,4,9997,0,9997,9997,9997,1,1,1,9997,9997,1,4,9997,0,9997,4,9997,0,5,9997,9997,0,5,0,3,0,9997,3,9997,0,1,1,5,0,4,9997,0,1,1,3,0
W04Q01,20631,23-Sep-13,12:14:00 AM,4398776,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,1,9997,1,9997,3,0,9997,9997,5,0,1,9997,9997,1,1,1,1,1,9997,3,9997,0,1,1,1,1,1,9997,1,1,1,2,0
W04Q01,20632,23-Sep-13,12:19:00 AM,4469306,9997,9997,1,1,9997,1,1,9997,9997,9997,1,1,9997,9997,9997,9997,9997,9997,1,1,1,1,1,9997,1,9997,9997,9997,9997,1,1,9997,9997,1,9997,1,9997,1,9997,1,9997,1,1,1,9997,9997,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,5,0,2,1,3,0
W04Q01,20633,23-Sep-13,12:20:00 AM,1029688,1,9997,9997,1,9997,1,1,9997,9997,1,9997,1,9997,1,9997,9997,9997,9997,9997,1,1,1,1,9997,1,9997,9997,9997,9997,1,1,9997,1,9997,9997,1,9997,9997,3,0,9997,4,0,9997,1,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,3,1,4,0
W04Q01,20634,23-Sep-13,12:20:00 AM,4603365,9997,1,9997,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,9997,3,9997,9997,0,1,1,3,9997,0,1,9997,9997,9997,9997,1,1,9997,9997,9997,1,1,9997,9997,1,9997,2,0,1,9997,9997,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,2,1,4,0
W04Q01,20638,23-Sep-13,12:27:00 AM,3330579,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,1,9997,1,3,9997,9997,9997,9997,0,9997,9997,1,9997,1,1,9997,9997,1,2,9997,0,9997,9997,3,0,1,9997,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,3,1,4,0
W04Q01,20641,23-Sep-13,12:30:00 AM,4347688,9997,9997,1,1,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,2,0,9997,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,1,9997,1,9999,9999,0,2,9997,9997,0,9997,9997,4,0,1,1,1,1,9997,3,9997,0,1,1,1,1,4,9997,0,1,1,1,1
W04Q01,20645,23-Sep-13,12:31:00 AM,4477789,9997,9997,1,1,1,9997,1,9997,9997,9997,1,1,9997,2,9997,9997,9997,9997,9997,0,1,1,9997,1,1,1,9997,9997,9997,9997,1,3,9997,9997,9997,0,4,9997,9997,0,1,9997,1,9997,9997,5,0,9997,1,9997,1,1,1,1,1,9997,3,9997,0,1,1,2,0,9997,1,1,1,1,4,0
W04Q01,20647,23-Sep-13,12:33:00 AM,3015278,9997,9997,1,1,9997,1,1,9997,9997,9997,4,0,9997,1,9997,9997,9997,9997,9997,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,3,9997,9997,9997,0,1,9997,9997,1,9997,4,0,9997,9997,1,1,2,9997,9997,0,1,1,1,1,9997,1,9997,1,1,1,1,1,5,9997,0,1,1,4,0
W04Q01,20653,23-Sep-13,12:39:00 AM,3195471,1,9997,9997,1,1,9997,1,9997,1,9997,9997,1,2,9997,9997,9997,9997,9997,9997,0,2,0,9997,1,1,9997,9997,9997,5,9997,0,9997,9997,9997,5,0,9997,1,9997,1,9997,4,0,9997,1,9997,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,2,1,1,1
W04Q01,20656,23-Sep-13,12:41:00 AM,838264,1,9997,9997,1,9997,1,1,9997,1,9997,9997,1,2,9997,9997,9997,9997,9997,9997,0,1,1,9997,1,1,9997,9997,3,9997,9997,0,9997,9997,9997,5,0,9997,1,9997,1,2,9997,0,9997,5,9997,0,9997,4,9997,0,1,1,1,1,9997,9997,1,1,1,1,2,0,2,9997,0,3,1,1,1
W04Q01,20659,23-Sep-13,12:41:00 AM,4370104,4,9997,9997,0,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,9997,1,9997,9997,1,9997,1,1,9997,9997,1,1,9997,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,1,2,1,1,1
W04Q01,20660,23-Sep-13,12:41:00 AM,3377360,1,9997,9997,1,9997,1,1,9997,9997,9997,2,0,9997,9997,9997,3,9997,9997,9997,0,1,1,1,9997,1,9997,9997,4,9997,9997,0,9997,9997,1,9997,1,9999,9999,9999,0,2,9997,0,5,9997,9997,0,5,9997,9997,0,2,0,1,1,9997,4,9997,0,1,1,3,0,4,9997,0,4,1,2,0
W04Q01,20665,23-Sep-13,12:49:00 AM,2738798,9997,9997,1,1,9997,1,1,9997,9997,9997,4,0,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,3,9997,9997,9997,9997,0,9997,9997,4,9997,0,9997,1,9997,1,2,9997,0,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,3,9997,0,1,1,1,1,9997,1,1,3,1,4,0
W04Q01,20666,23-Sep-13,12:50:00 AM,2452088,1,9997,9997,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,9997,9997,1,1,4,9997,9997,0,1,9997,1,9997,3,9997,0,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,3,1,3,0
W04Q01,20667,23-Sep-13,12:51:00 AM,2662374,1,9997,9997,1,9997,4,0,9997,9997,9997,1,1,9997,9997,9997,9997,9997,1,9997,1,1,1,1,9997,1,9997,9997,9997,9997,2,0,9997,9997,9997,5,0,1,9997,9997,1,1,9997,1,9997,1,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,1,1,2,0
W04Q01,20669,23-Sep-13,12:53:00 AM,4409034,9997,9997,1,1,1,9997,1,9997,9997,1,9997,1,9997,1,9997,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,1,9997,9997,9997,1,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,1,2,1,1,1
W04Q01,20670,23-Sep-13,12:53:00 AM,4336733,9997,9997,1,1,1,9997,1,9997,1,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,1,9997,1,9997,1,9997,9997,9997,1,9997,9997,1,9997,1,9997,1,9997,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,4,1,4,0
W04Q01,20671,23-Sep-13,12:53:00 AM,1679775,9997,1,9997,1,9997,1,1,9997,1,9997,9997,1,9997,4,9997,9997,9997,9997,9997,0,1,1,9997,1,1,1,9997,9997,9997,9997,1,4,9997,9997,9997,0,9997,9997,1,1,9997,1,1,1,9997,9997,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,3,9997,0,3,1,2,0
W04Q01,20673,23-Sep-13,12:56:00 AM,4403371,9997,9997,1,1,3,9997,0,1,9997,9997,9997,1,9997,1,9997,9997,9997,9997,9997,1,4,0,9997,1,1,9997,9997,1,9997,9997,1,5,9997,9997,9997,0,9997,9997,3,0,9997,3,0,2,9997,9997,0,9997,1,9997,1,4,0,2,0,9997,9997,1,1,1,1,2,0,2,9997,0,3,1,3,0
W04Q01,20674,23-Sep-13,12:57:00 AM,3898346,9997,9997,1,1,1,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,3,9997,0,9997,9997,9997,9997,1,1,9997,3,9997,9997,0,9997,5,9997,0,1,9997,1,9997,1,9997,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,4,0
W04Q01,20677,23-Sep-13,1:00:00 AM,2029693,9997,4,9997,0,9997,1,1,9997,1,9997,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,3,0,1,9997,1,9997,1,9997,1,9997,9997,2,0,1,1,1,1,9997,3,9997,0,1,1,1,1,9997,2,0,1,1,1,1
W04Q01,20680,23-Sep-13,1:03:00 AM,4008471,1,9997,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,9997,1,9997,1,1,1,9997,1,1,1,9997,9997,9997,9997,1,9997,3,9997,9997,0,9997,1,9997,1,2,9997,0,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,1,3,1,5,0
W04Q01,20682,23-Sep-13,1:05:00 AM,2597145,9997,1,9997,1,9997,1,1,9997,9997,1,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,1,9997,1,9997,9997,9997,1,9997,1,2,9997,9997,9997,0,1,9997,9997,1,2,9997,0,9997,1,9997,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,2,0,9997,1,1,1,1,1,1
W04Q01,20684,23-Sep-13,1:05:00 AM,690902,9997,9997,1,1,2,9997,0,1,9997,9997,9997,1,9999,9999,9999,9999,9999,9999,9999,0,9999,0,1,9997,1,9997,9997,9997,9997,2,0,9997,9997,9997,5,0,9997,1,9997,1,9997,4,0,9997,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,2,0,2,9997,0,3,1,2,0
W04Q01,20685,23-Sep-13,1:08:00 AM,4364581,1,9997,9997,1,9997,1,1,9997,9997,9997,4,0,9997,9997,9997,1,9997,9997,9997,1,1,1,1,9997,1,9997,9997,9997,1,9997,1,9997,9997,9997,2,0,9997,9997,1,1,5,9997,0,9997,9997,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,4,0,9997,1,1,1,1,4,0
W04Q01,20690,23-Sep-13,1:11:00 AM,4516585,9997,9997,1,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,1,9997,1,9997,9997,1,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,1,9997,1,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,3,1,3,0
W04Q01,20691,23-Sep-13,1:13:00 AM,1819389,1,9997,9997,1,1,9997,1,1,9997,9997,9997,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,2,0,1,9997,9997,9997,9997,1,9997,1,9997,9997,1,9997,1,9997,1,9997,4,0,5,9997,9997,0,2,9997,9997,0,3,0,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,3,1,1,1
W04Q01,20692,23-Sep-13,1:13:00 AM,4526630,9997,1,9997,1,2,9997,0,9997,9997,1,9997,1,1,9997,9997,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,9997,9997,1,1,9997,9997,3,9997,0,1,9997,9997,1,9997,1,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,3,1,3,0
W04Q01,20695,23-Sep-13,1:17:00 AM,4363102,9997,1,9997,1,9997,1,1,9997,9997,1,9997,1,9997,9997,9997,1,9997,9997,9997,1,1,1,3,9997,0,9997,9997,9997,9997,2,0,9997,9997,9997,1,1,1,9997,9997,1,9997,4,0,9997,9997,1,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,1,1,4,0
W04Q01,20696,23-Sep-13,1:18:00 AM,4116912,1,9997,9997,1,1,9997,1,9997,9997,9997,1,1,9997,1,9997,9997,9997,9997,9997,1,1,1,1,9997,1,1,9997,9997,9997,9997,1,1,9997,9997,9997,1,9997,1,9997,1,4,9997,0,9997,1,9997,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,3,0
W04Q01,20698,23-Sep-13,1:19:00 AM,2970423,1,9997,9997,1,9997,1,1,1,9997,9997,9997,1,9997,9997,9997,9997,1,9997,9997,1,1,1,1,9997,1,9997,9997,9997,9997,1,1,3,9997,9997,9997,0,1,9997,9997,1,9997,1,1,1,9997,9997,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,1,1,2,1,4,0
W04Q01,20699,23-Sep-13,1:20:00 AM,4546429,9997,1,9997,1,9997,1,1,9997,9997,9997,4,0,9997,9997,9997,9997,1,9997,9997,1,1,1,9997,1,1,9997,9997,9997,1,9997,1,2,9997,9997,9997,0,9997,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,5,0,3,1,1,1
