quiz,submission_date,submission_time,submission_id,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05v1,Q05v2,Q05v3,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12v1,Q12v2,Q12v3,Q12_corr,Q13,Q13_corr,Q14v1,Q14v2,Q14v3,Q14_corr,Q15v1,Q15v2,Q15v3,Q15v4,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W02Q01,01-Sep-13,4:29:00 PM,7748,275536,1,1,3,0,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,9997,5,0,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,4,0,4,0
W02Q01,01-Sep-13,4:49:00 PM,7801,4253329,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,01-Sep-13,5:07:00 PM,7831,2955426,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,4,9997,9997,0,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,01-Sep-13,5:18:00 PM,7848,4438825,1,1,3,0,1,1,1,1,9997,9997,1,1,9997,5,0,1,1,9997,1,1,1,1,1,1,1,1,9997,2,9997,0,1,1,9997,9997,1,1,9997,9997,9997,5,0,2,0,5,0,1,1,9999,0,5,0
W02Q01,01-Sep-13,5:19:00 PM,7850,2150055,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,4,0,1,1,2,0,5,9997,9997,0,1,1,1,9997,9997,1,4,9997,9997,9997,0,1,1,1,1,1,1,1,1,1,1
W02Q01,01-Sep-13,5:37:00 PM,7881,4551126,1,1,3,0,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,9997,9997,2,0,1,1,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,01-Sep-13,6:01:00 PM,7925,4135496,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,4,9997,9997,0,3,0,9997,1,9997,1,9997,9997,1,9997,1,3,0,1,1,1,1,9999,0,1,1
W02Q01,01-Sep-13,7:19:00 PM,8088,4122102,1,1,3,0,1,1,1,1,3,9997,9997,0,9997,5,0,1,1,9997,1,1,1,1,1,1,5,0,9997,9997,3,0,5,0,9997,1,9997,1,9997,9997,1,9997,1,4,0,4,0,3,0,4,0,4,0
W02Q01,01-Sep-13,7:56:00 PM,8182,3807190,1,1,1,1,1,1,2,0,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,3,9997,9997,0,3,0,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,9999,0,1,1
W02Q01,01-Sep-13,7:57:00 PM,8183,3596834,1,1,1,1,4,0,1,1,9997,1,9997,1,9997,4,0,1,1,1,9997,1,1,1,9999,0,5,0,9997,9997,1,1,3,0,1,9997,9997,1,9997,9997,9997,4,0,2,0,1,1,1,1,3,0,9999,0
W02Q01,01-Sep-13,8:26:00 PM,8253,1587686,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,4,9997,9997,0,2,0,1,9997,9997,1,9997,1,9997,9997,1,1,1,5,0,1,1,1,1,5,0
W02Q01,01-Sep-13,9:07:00 PM,8351,4494249,5,0,5,0,1,1,3,0,4,9997,9997,0,9997,4,0,1,1,9997,5,0,3,0,5,0,4,0,1,9997,9997,1,3,0,9997,1,9997,1,5,9997,9997,9997,0,1,1,5,0,2,0,4,0,5,0
W02Q01,01-Sep-13,9:11:00 PM,8360,3338317,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,9997,1,9997,1,9997,9997,1,1,1,5,0,1,1,1,1,1,1
W02Q01,01-Sep-13,9:18:00 PM,8376,2706354,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,01-Sep-13,9:24:00 PM,8389,771682,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,4,9997,9997,0,5,0,9997,9997,5,0,9997,1,9997,9997,1,1,1,1,1,3,0,1,1,1,1
W02Q01,01-Sep-13,9:36:00 PM,8415,4196273,1,1,3,0,1,1,1,1,9997,9997,1,1,1,9997,1,5,0,9997,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,9997,1,9997,1,9997,9997,1,3,0,1,1,1,1,1,1,1,1
W02Q01,01-Sep-13,9:45:00 PM,8443,4192481,1,1,3,0,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,9997,9997,1,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,01-Sep-13,10:37:00 PM,8583,3834663,1,1,3,0,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,5,9997,9997,0,3,9997,9997,9997,0,1,1,1,1,1,1,3,0,1,1
W02Q01,01-Sep-13,10:50:00 PM,8614,4520491,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,9997,1,1,1,9997,9997,9997,1,1,1,1,1,1,1,9999,0,1,1
W02Q01,01-Sep-13,10:54:00 PM,8624,4462275,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,4,9997,9997,0,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,3,0,2,0
W02Q01,01-Sep-13,11:17:00 PM,8670,4289616,1,1,4,0,1,1,2,0,9997,1,9997,1,9997,1,1,1,1,9997,1,1,4,0,3,0,1,1,9997,9997,4,0,2,0,9997,1,9997,1,9997,9997,3,9997,0,2,0,3,0,5,0,2,0,2,0
W02Q01,01-Sep-13,11:18:00 PM,8671,3220091,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,5,0,1,1,1,9997,1,1,1,1,1,3,0,9997,9997,5,0,5,0,1,9997,9997,1,9997,1,9997,9997,1,1,1,4,0,1,1,3,0,5,0
W02Q01,01-Sep-13,11:31:00 PM,8700,4286345,1,1,3,0,4,0,1,1,9997,1,9997,1,9997,1,1,5,0,1,9997,1,4,0,1,1,1,1,9997,9997,1,1,4,0,9997,9997,1,1,9997,9997,9997,1,1,3,0,1,1,1,1,9999,0,1,1
W02Q01,01-Sep-13,11:49:00 PM,8730,2721925,1,1,1,1,4,0,1,1,2,9997,9997,0,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,1,1,5,0,1,9997,9997,1,4,9997,9997,9997,0,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,12:02:00 AM,8751,4150994,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,4,9997,9997,0,1,1,9997,9997,1,1,9997,9997,9997,5,0,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,12:38:00 AM,8815,2685947,1,1,4,0,4,0,1,1,9997,9997,1,1,9997,2,0,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,5,0,3,0,2,9997,9997,0,4,9997,9997,9997,0,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,1:25:00 AM,8915,2008667,1,1,3,0,4,0,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,5,0,2,9997,9997,0,5,0,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,2:27:00 AM,9064,4155139,1,1,1,1,3,0,2,0,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,5,0,3,0,1,9997,9997,1,1,9997,9997,9997,1,1,1,5,0,1,1,9999,0,1,1
W02Q01,02-Sep-13,2:31:00 AM,9076,4007367,1,1,3,0,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,4,9997,0,1,1,4,0,1,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,2,0,9999,0,1,1
W02Q01,02-Sep-13,2:34:00 AM,9081,239084,1,1,3,0,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,4,9997,9997,0,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,2:56:00 AM,9144,4363102,1,1,4,0,9999,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,5,0,1,1,9997,1,9997,1,9997,9997,1,9997,1,3,0,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,3:43:00 AM,9256,3480422,1,1,3,0,4,0,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,4,0,1,1,1,1,9997,9997,2,0,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,5,0,1,1,1,1,1,1
W02Q01,02-Sep-13,4:02:00 AM,9309,3352568,1,1,1,1,4,0,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,9997,1,9997,1,3,0,1,9997,9997,1,4,9997,9997,9997,0,1,1,1,1,2,0,3,0,1,1
W02Q01,02-Sep-13,4:02:00 AM,9311,656596,1,1,1,1,4,0,1,1,9997,1,9997,1,2,9997,0,1,1,1,9997,1,1,1,4,0,1,1,4,9997,9997,0,5,0,9997,1,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,4:37:00 AM,9401,1278723,1,1,1,1,4,0,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,3,9997,9997,0,1,1,1,9997,9997,1,9997,9997,9997,5,0,1,1,5,0,1,1,1,1,1,1
W02Q01,02-Sep-13,6:00:00 AM,9517,3899088,1,1,1,1,1,1,1,1,5,9997,9997,0,1,9997,1,1,1,1,9997,1,4,0,5,0,1,1,3,9997,9997,0,3,0,1,9997,9997,1,9997,4,9997,9997,0,1,1,5,0,5,0,4,0,4,0
W02Q01,02-Sep-13,6:54:00 AM,9546,3732336,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,5,0,9997,9997,1,1,1,1,1,9997,9997,1,9997,9997,1,9997,1,4,0,1,1,1,1,9999,0,4,0
W02Q01,02-Sep-13,7:30:00 AM,9569,371600,1,1,1,1,5,0,2,0,9997,9997,5,0,9997,4,0,4,0,1,9997,1,1,1,1,1,1,1,9997,5,9997,0,4,0,9997,1,9997,1,9997,9997,1,9997,1,3,0,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,9:26:00 AM,9622,4332897,1,1,3,0,1,1,2,0,9997,9997,3,0,9997,4,0,5,0,9997,1,1,1,1,1,1,3,0,9997,9997,3,0,3,0,9997,9997,2,0,9997,4,9997,9997,0,3,0,2,0,1,1,5,0,2,0
W02Q01,02-Sep-13,9:47:00 AM,9635,2434962,1,1,3,0,1,1,1,1,9997,9997,2,0,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,5,0,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,9:49:00 AM,9636,4030124,1,1,1,1,1,1,1,1,9997,5,9997,0,1,9997,1,1,1,1,9997,1,1,1,1,1,5,0,3,9997,9997,0,3,0,9997,9997,1,1,9997,9997,2,9997,0,1,1,5,0,1,1,1,1,1,1
W02Q01,02-Sep-13,10:31:00 AM,9651,4490091,1,1,3,0,1,1,1,1,9997,5,9997,0,9997,5,0,3,0,9997,1,1,1,1,1,1,5,0,1,9997,9997,1,3,0,9997,9997,1,1,9997,9997,1,9997,1,2,0,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,11:28:00 AM,9682,58127,1,1,1,1,4,0,5,0,9997,1,9997,1,2,9997,0,1,1,1,9997,1,4,0,4,0,5,0,9997,4,9997,0,4,0,9997,2,9997,0,9997,9997,9997,1,1,2,0,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,11:52:00 AM,9693,3068166,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,5,0,1,9997,9997,1,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,5,0,1,1,9999,0,1,1
W02Q01,02-Sep-13,12:01:00 PM,9701,3670186,1,1,3,0,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,2,0,1,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,9999,0,5,0
W02Q01,02-Sep-13,12:08:00 PM,9704,4270364,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,3,9997,9997,0,1,1,9997,9997,1,1,9997,9997,9997,5,0,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,12:11:00 PM,9707,4041688,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,5,0,9997,9997,5,0,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,12:18:00 PM,9710,2624434,1,1,5,0,2,0,4,0,5,9997,9997,0,2,9997,0,2,0,3,9997,0,1,1,1,1,5,0,4,9997,9997,0,4,0,3,9997,9997,0,9997,9997,1,9997,1,5,0,3,0,1,1,9999,0,4,0
W02Q01,02-Sep-13,12:35:00 PM,9724,4103080,1,1,1,1,4,0,1,1,1,9997,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,9997,1,9997,1,9997,9997,1,3,0,5,0,1,1,9999,0,1,1
W02Q01,02-Sep-13,12:39:00 PM,9731,4415960,1,1,4,0,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,9997,1,1,4,9997,9997,9997,0,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,12:56:00 PM,9737,3495048,1,1,1,1,4,0,1,1,9997,9997,5,0,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,4,9997,9997,0,5,0,1,9997,9997,1,1,9997,9997,9997,1,4,0,4,0,1,1,1,1,1,1
W02Q01,02-Sep-13,1:53:00 PM,9765,4168258,1,1,1,1,4,0,1,1,9997,9997,5,0,9997,1,1,1,1,1,9997,1,2,0,1,1,2,0,9997,5,9997,0,5,0,9997,9997,1,1,1,9997,9997,9997,1,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,2:13:00 PM,9777,2546118,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,3,0,5,0,9997,9997,1,1,1,9997,9997,9997,1,2,0,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,2:49:00 PM,9798,3123158,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,5,0,1,1,9997,1,1,1,1,1,1,2,0,3,9997,9997,0,5,0,1,9997,9997,1,9997,9997,9997,4,0,3,0,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,2:55:00 PM,9803,1756624,1,1,1,1,5,0,1,1,9997,1,9997,1,9997,2,0,1,1,9997,1,1,1,1,1,1,1,1,5,9997,9997,0,1,1,1,9997,9997,1,4,9997,9997,9997,0,3,0,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,3:04:00 PM,9811,2979113,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,9997,2,0,1,1,1,1,1,1,9997,9997,3,0,1,1,9997,1,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,3:08:00 PM,9813,3295909,1,1,1,1,4,0,1,1,9997,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,2,0,9997,5,9997,0,1,1,9997,3,9997,0,9997,9997,1,9997,1,1,1,1,1,1,1,5,0,5,0
W02Q01,02-Sep-13,3:09:00 PM,9814,4466188,1,1,1,1,4,0,1,1,1,9997,9997,1,1,9997,1,5,0,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,4,0,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,3:18:00 PM,9817,936339,1,1,3,0,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,3,0,2,0,1,9997,9997,1,1,1,9997,9997,1,1,9997,9997,9997,5,0,1,1,5,0,1,1,9999,0,1,1
W02Q01,02-Sep-13,3:19:00 PM,9818,2662374,1,1,3,0,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,5,9997,9997,0,5,0,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,3:29:00 PM,9830,2301739,1,1,1,1,4,0,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,2,0,1,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,3:37:00 PM,9839,2724126,2,0,1,1,1,1,1,1,9997,9997,1,1,9997,5,0,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,5,0,9997,1,9997,1,9997,9997,1,9997,1,2,0,4,0,1,1,9999,0,1,1
W02Q01,02-Sep-13,3:43:00 PM,9843,2402438,1,1,1,1,4,0,1,1,1,9997,9997,1,2,9997,0,1,1,1,9997,1,4,0,1,1,5,0,3,9997,9997,0,5,0,5,9997,9997,0,9997,1,9997,9997,1,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,3:51:00 PM,9848,3517476,1,1,5,0,3,0,4,0,5,9997,9997,0,9997,5,0,1,1,4,9997,0,4,0,2,0,2,0,9997,9997,3,0,5,0,9997,1,9997,1,2,9997,9997,9997,0,1,1,1,1,4,0,2,0,1,1
W02Q01,02-Sep-13,4:09:00 PM,9856,1169766,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,3,0,4,0,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,4:19:00 PM,9863,1636259,1,1,3,0,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,4:28:00 PM,9868,4406228,1,1,1,1,4,0,2,0,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,5,9997,9997,0,1,1,9997,9997,1,1,9997,9997,1,9997,1,3,0,1,1,2,0,9999,0,1,1
W02Q01,02-Sep-13,4:30:00 PM,9871,810707,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,9997,9997,2,0,1,1,1,9997,9997,1,9997,9997,9997,2,0,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,4:41:00 PM,9880,4340670,1,1,3,0,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,9997,1,1,2,0,1,1,1,1,9997,1,9997,1,3,0,9997,3,9997,0,4,9997,9997,9997,0,1,1,4,0,1,1,9999,0,4,0
W02Q01,02-Sep-13,4:41:00 PM,9881,3368928,1,1,4,0,1,1,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,5,0,1,1,1,1,1,1
W02Q01,02-Sep-13,4:44:00 PM,9883,4411922,1,1,3,0,1,1,2,0,9997,9997,1,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,5:12:00 PM,9895,1686464,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,4,0,9997,1,1,1,1,1,1,2,0,9997,9997,5,0,5,0,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,2,0
W02Q01,02-Sep-13,5:37:00 PM,9914,1337494,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,1,1,3,0,1,9997,9997,1,9997,1,9997,9997,1,4,0,1,1,1,1,9999,0,2,0
W02Q01,02-Sep-13,5:46:00 PM,9920,4408195,1,1,1,1,4,0,1,1,9997,1,9997,1,2,9997,0,1,1,9997,1,1,1,1,1,1,1,1,4,9997,9997,0,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,5:56:00 PM,9926,3069762,1,1,1,1,1,1,1,1,9997,1,9997,1,9997,5,0,1,1,9997,1,1,1,1,1,1,1,1,9997,5,9997,0,4,0,1,9997,9997,1,9997,9997,9997,1,1,4,0,1,1,3,0,9999,0,1,1
W02Q01,02-Sep-13,6:00:00 PM,9928,2894129,1,1,1,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,9997,1,9997,9997,9997,1,1,3,0,4,0,1,1,9999,0,1,1
W02Q01,02-Sep-13,6:19:00 PM,9944,3777853,1,1,1,1,4,0,1,1,5,9997,9997,0,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,4,9997,0,5,0,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,3,0,9999,0,1,1
W02Q01,02-Sep-13,6:31:00 PM,9951,1891927,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,9997,5,9997,0,5,0,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,6:59:00 PM,9966,4207673,1,1,1,1,4,0,1,1,1,9997,9997,1,9997,1,1,4,0,9997,1,1,1,1,1,1,2,0,1,9997,9997,1,3,0,1,9997,9997,1,9997,9997,9997,4,0,3,0,5,0,3,0,5,0,1,1
W02Q01,02-Sep-13,7:04:00 PM,9971,2923593,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,5,0,1,9997,9997,1,1,1,9997,9997,1,1,9997,9997,9997,5,0,1,1,3,0,3,0,9999,0,1,1
W02Q01,02-Sep-13,7:06:00 PM,9973,2161442,1,1,1,1,1,1,2,0,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,1,1,2,0,9997,9997,1,1,1,1,9997,9997,3,0,9997,1,9997,9997,1,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,7:16:00 PM,9979,4576223,1,1,3,0,3,0,4,0,9997,9997,5,0,9997,3,0,1,1,9997,5,0,4,0,2,0,1,1,2,9997,9997,0,2,0,9997,3,9997,0,9997,3,9997,9997,0,5,0,4,0,4,0,9999,0,2,0
W02Q01,02-Sep-13,7:19:00 PM,9982,2337803,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,2,0,1,1,2,0,3,9997,9997,0,1,1,1,9997,9997,1,9997,1,9997,9997,1,1,1,5,0,1,1,9999,0,1,1
W02Q01,02-Sep-13,7:29:00 PM,9988,2012617,1,1,1,1,4,0,1,1,5,9997,9997,0,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,9997,1,9997,1,1,1,5,9997,9997,0,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,7:44:00 PM,9994,3651113,1,1,1,1,4,0,1,1,1,9997,9997,1,9997,1,1,1,1,1,9997,1,1,1,3,0,3,0,4,9997,9997,0,5,0,1,9997,9997,1,9997,9997,9997,5,0,3,0,4,0,3,0,1,1,2,0
W02Q01,02-Sep-13,7:44:00 PM,9995,4402419,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,9997,9997,1,1,5,0,9997,1,9997,1,9997,9997,9997,4,0,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,7:59:00 PM,10008,4461518,1,1,1,1,4,0,1,1,9997,9997,5,0,9997,4,0,1,1,1,9997,1,2,0,1,1,3,0,9997,1,9997,1,5,0,9997,1,9997,1,1,9997,9997,9997,1,3,0,1,1,5,0,9999,0,1,1
W02Q01,02-Sep-13,8:07:00 PM,10017,4376329,1,1,3,0,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,9997,1,1,1,1,1,1,2,0,4,9997,9997,0,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,4,0,1,1,1,1,1,1
W02Q01,02-Sep-13,8:21:00 PM,10028,806909,1,1,1,1,1,1,2,0,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,4,0,5,0,1,9997,9997,1,1,1,1,9997,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,9999,0,5,0
W02Q01,02-Sep-13,8:24:00 PM,10034,2995237,1,1,1,1,4,0,1,1,9997,9997,2,0,1,9997,1,1,1,9997,1,1,4,0,1,1,1,1,9997,1,9997,1,3,0,9997,1,9997,1,9997,9997,9997,4,0,1,1,1,1,3,0,9999,0,1,1
W02Q01,02-Sep-13,8:29:00 PM,10037,1379640,1,1,1,1,4,0,1,1,2,9997,9997,0,9997,1,1,1,1,9997,1,1,1,1,1,1,4,0,9997,9997,1,1,3,0,9997,3,9997,0,1,9997,9997,9997,1,1,1,1,1,1,1,9999,0,1,1
W02Q01,02-Sep-13,9:08:00 PM,10054,4373020,1,1,1,1,4,0,1,1,9997,9997,1,1,1,9997,1,1,1,1,9997,1,4,0,1,1,5,0,3,9997,9997,0,1,1,9997,9997,1,1,4,9997,9997,9997,0,3,0,4,0,1,1,9999,0,1,1
W02Q01,02-Sep-13,9:12:00 PM,10055,2096335,1,1,4,0,1,1,2,0,9997,9997,5,0,9997,1,1,1,1,1,9997,1,4,0,1,1,3,0,9997,2,9997,0,3,0,9997,9997,1,1,9997,9997,9997,4,0,1,1,5,0,3,0,9999,0,5,0
W02Q01,02-Sep-13,9:14:00 PM,10056,1737790,1,1,1,1,4,0,1,1,9997,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,9997,9997,1,1,1,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1
W02Q01,02-Sep-13,9:15:00 PM,10057,4359014,1,1,1,1,1,1,1,1,1,9997,9997,1,9997,1,1,1,1,2,9997,0,1,1,1,1,1,1,5,9997,9997,0,1,1,1,9997,9997,1,5,9997,9997,9997,0,1,1,5,0,1,1,9999,0,1,1
