quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02v1,Q02v2,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11v1,Q11v2,Q11_corr,Q12v1,Q12v2,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14v1,Q14v2,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W06Q01,24503,05-Oct-13,10:39:00 PM,2539951,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24504,05-Oct-13,10:42:00 PM,4446966,1,1,1,9997,1,2,0,3,0,9997,2,0,1,9997,1,1,1,5,9997,0,9997,1,1,9997,4,0,4,9997,0,9997,1,1,1,9997,1,1,9997,1,1,1,5,0,3,0,5,0,3,0,4,0
W06Q01,24508,05-Oct-13,10:59:00 PM,4442830,1,1,9997,1,1,1,1,1,1,1,9997,1,4,9997,0,1,1,1,9997,1,1,9997,1,9997,5,0,9997,1,1,1,9997,1,9997,1,1,3,9997,0,1,1,1,1,1,1,2,0,1,1,4,0
W06Q01,24511,05-Oct-13,10:59:00 PM,4325295,1,1,9997,1,1,1,1,5,0,9997,1,1,9999,9999,0,1,1,9997,1,1,9997,1,1,9997,4,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,4,0,1,1,2,0
W06Q01,24512,05-Oct-13,11:00:00 PM,3989730,3,0,2,9997,0,1,1,4,0,3,9997,0,2,9997,0,4,0,9997,4,0,5,9997,0,9997,4,0,4,9997,0,9997,3,0,9997,3,0,3,9997,0,1,1,3,0,5,0,2,0,1,1,5,0
W06Q01,24514,05-Oct-13,11:04:00 PM,4569842,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,3,0,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,2,0
W06Q01,24516,05-Oct-13,11:07:00 PM,2870322,1,1,9997,4,0,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,4,9997,0,4,9997,0,1,9997,1,1,9997,1,2,0,4,0,1,1,2,0,3,0,2,0
W06Q01,24517,05-Oct-13,11:13:00 PM,4465391,1,1,9997,5,0,2,0,4,0,9997,2,0,9997,1,1,1,1,2,9997,0,1,9997,1,9997,1,1,9997,1,1,9997,3,0,1,9997,1,9997,1,1,4,0,1,1,1,1,3,0,3,0,1,1
W06Q01,24518,05-Oct-13,11:16:00 PM,749477,1,1,9997,1,1,1,1,1,1,9997,2,0,9997,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24524,05-Oct-13,11:28:00 PM,3669811,1,1,9997,1,1,1,1,5,0,4,9997,0,2,9997,0,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,4,0,9997,1,1,9997,1,1,1,1,1,1,1,1,5,0,1,1,4,0
W06Q01,24526,05-Oct-13,11:34:00 PM,7747,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,3,0,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24531,05-Oct-13,11:43:00 PM,1589469,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,3,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24532,05-Oct-13,11:48:00 PM,4552722,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24533,05-Oct-13,11:48:00 PM,4300036,1,1,1,9997,1,2,0,5,0,9997,1,1,1,9997,1,1,1,9997,2,0,1,9997,1,9997,5,0,9997,3,0,9997,1,1,9997,2,0,9997,1,1,4,0,1,1,1,1,3,0,1,1,2,0
W06Q01,24534,06-Oct-13,12:09:00 AM,254988,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,1,1
W06Q01,24535,06-Oct-13,12:14:00 AM,3930331,1,1,9997,1,1,2,0,1,1,9997,1,1,1,9997,1,1,1,9997,2,0,9997,1,1,9997,2,0,4,9997,0,9997,1,1,2,9997,0,9997,1,1,3,0,2,0,3,0,2,0,1,1,2,0
W06Q01,24536,06-Oct-13,12:15:00 AM,4564907,1,1,1,9997,1,1,1,5,0,9997,1,1,9997,4,0,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,2,0,1,1,2,0
W06Q01,24538,06-Oct-13,12:20:00 AM,4178671,1,1,9997,4,0,1,1,1,1,3,9997,0,9997,3,0,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,4,0,1,9997,1,1,9997,1,3,0,5,0,1,1,1,1,1,1,2,0
W06Q01,24539,06-Oct-13,12:20:00 AM,3800269,1,1,9997,1,1,1,1,1,1,4,9997,0,9997,1,1,1,1,3,9997,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24540,06-Oct-13,12:21:00 AM,1739510,1,1,1,9997,1,1,1,5,0,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24544,06-Oct-13,12:33:00 AM,4113757,1,1,1,9997,1,1,1,4,0,1,9997,1,9997,3,0,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,4,9997,0,4,0,4,0,1,1,4,0,1,1,1,1
W06Q01,24545,06-Oct-13,12:33:00 AM,4330053,1,1,2,9997,0,1,1,1,1,9997,1,1,4,9997,0,1,1,9997,1,1,1,9997,1,9997,5,0,2,9997,0,9997,4,0,2,9997,0,9997,1,1,1,1,5,0,1,1,3,0,2,0,4,0
W06Q01,24547,06-Oct-13,12:41:00 AM,4363102,1,1,9997,1,1,1,1,5,0,9997,1,1,4,9997,0,4,0,1,9997,1,9997,1,1,9997,5,0,1,9997,1,4,9997,0,1,9997,1,9997,1,1,1,1,4,0,1,1,5,0,2,0,2,0
W06Q01,24548,06-Oct-13,12:50:00 AM,4470690,1,1,1,9997,1,1,1,1,1,9997,3,0,1,9997,1,1,1,9997,1,1,1,9997,1,9997,5,0,2,9997,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24549,06-Oct-13,12:54:00 AM,2963492,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,4,9997,0,1,9997,1,1,9997,1,1,9997,1,9997,4,0,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24550,06-Oct-13,1:01:00 AM,4196718,1,1,9997,1,1,2,0,5,0,9997,2,0,9997,1,1,2,0,1,9997,1,9997,1,1,5,9997,0,9997,1,1,9997,1,1,9997,1,1,9997,4,0,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24554,06-Oct-13,1:44:00 AM,4502104,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,1,9997,1,9997,2,0,1,9997,1,9997,2,0,1,9997,1,1,9997,1,1,9997,1,1,1,2,0,1,1,1,1,3,0,4,0
W06Q01,24558,06-Oct-13,2:26:00 AM,2213903,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,2,0
W06Q01,24559,06-Oct-13,2:26:00 AM,4430911,1,1,1,9997,1,1,1,1,1,9997,2,0,9997,1,1,2,0,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24563,06-Oct-13,2:50:00 AM,4370407,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,4,0,1,1,9997,1,1,9997,1,1,9997,1,1,9997,4,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,2,0,1,1,3,0
W06Q01,24564,06-Oct-13,2:59:00 AM,3555413,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,5,9997,0,2,9997,0,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24569,06-Oct-13,3:42:00 AM,4109314,1,1,1,9997,1,1,1,5,0,9997,2,0,9997,1,1,1,1,9997,1,1,9997,1,1,9997,4,0,9997,4,0,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,2,0,1,1,1,1
W06Q01,24570,06-Oct-13,3:45:00 AM,1840697,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,3,0,1,1,1,1,3,0,3,0,5,0
W06Q01,24571,06-Oct-13,3:53:00 AM,2607251,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,2,0,9997,1,1,9997,5,0,1,9997,1,1,9997,1,9997,3,0,1,9997,1,2,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24573,06-Oct-13,4:06:00 AM,1206712,1,1,9997,4,0,2,0,1,1,5,9997,0,1,9997,1,1,1,9997,1,1,9997,1,1,2,9997,0,9997,3,0,9997,1,1,2,9997,0,9997,1,1,3,0,5,0,1,1,1,1,1,1,2,0
W06Q01,24575,06-Oct-13,4:11:00 AM,3666408,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,1,1
W06Q01,24579,06-Oct-13,4:36:00 AM,4546429,1,1,1,9997,1,1,1,1,1,9997,2,0,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24580,06-Oct-13,4:38:00 AM,1179212,1,1,9997,5,0,1,1,5,0,9997,1,1,9997,1,1,1,1,9997,3,0,1,9997,1,5,9997,0,4,9997,0,9997,1,1,9997,1,1,4,9997,0,2,0,5,0,1,1,1,1,1,1,1,1
W06Q01,24582,06-Oct-13,4:41:00 AM,4199941,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,2,0,1,1,1,1,1,1,1,1,4,0
W06Q01,24584,06-Oct-13,5:07:00 AM,4451013,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24585,06-Oct-13,5:08:00 AM,4386436,2,0,9997,2,0,5,0,9999,0,4,9997,0,2,9997,0,1,1,2,9997,0,4,9997,0,9997,1,1,4,9997,0,9997,3,0,9997,3,0,4,9997,0,2,0,2,0,5,0,2,0,4,0,3,0
W06Q01,24589,06-Oct-13,5:35:00 AM,4518668,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,2,9997,0,9997,1,1,1,9997,1,1,9997,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24595,06-Oct-13,6:01:00 AM,4464254,1,1,9997,5,0,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,9997,1,1,1,1,1,1,1,1,2,0,1,1,2,0
W06Q01,24597,06-Oct-13,6:08:00 AM,4523837,1,1,9997,5,0,2,0,5,0,9997,1,1,4,9997,0,4,0,4,9997,0,1,9997,1,9997,1,1,4,9997,0,3,9997,0,1,9997,1,9997,1,1,2,0,1,1,1,1,5,0,2,0,2,0
W06Q01,24598,06-Oct-13,6:10:00 AM,4173924,1,1,9997,2,0,1,1,1,1,9997,2,0,4,9997,0,1,1,1,9997,1,1,9997,1,9997,1,1,9997,3,0,9997,1,1,1,9997,1,4,9997,0,2,0,5,0,1,1,1,1,1,1,4,0
W06Q01,24600,06-Oct-13,6:18:00 AM,4354459,1,1,3,9997,0,1,1,3,0,1,9997,1,1,9997,1,2,0,9997,4,0,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,3,0,1,9997,1,4,0,5,0,1,1,3,0,2,0,1,1
W06Q01,24602,06-Oct-13,6:19:00 AM,1604491,1,1,1,9997,1,1,1,5,0,9997,1,1,9997,1,1,2,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,2,0,1,9997,1,1,1,5,0,1,1,1,1,1,1,1,1
W06Q01,24603,06-Oct-13,6:21:00 AM,3378727,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,5,9997,0,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,1,4,0,1,1,1,1,1,1,1,1
W06Q01,24604,06-Oct-13,6:23:00 AM,941500,1,1,9997,4,0,1,1,1,1,1,9997,1,1,9997,1,9999,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,3,0,1,9997,1,9997,5,0,2,0,5,0,1,1,5,0,3,0,2,0
W06Q01,24606,06-Oct-13,6:30:00 AM,3849300,1,1,1,9997,1,1,1,4,0,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,3,0,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24608,06-Oct-13,6:34:00 AM,4437534,1,1,1,9997,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,2,9997,0,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24611,06-Oct-13,6:39:00 AM,4453733,1,1,9997,1,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,2,9997,0,4,9997,0,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24613,06-Oct-13,6:49:00 AM,4342447,1,1,9997,1,1,1,1,1,1,9997,2,0,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,3,0,9997,1,1,9997,1,1,5,0,1,1,1,1,1,1,1,1,3,0
W06Q01,24615,06-Oct-13,6:53:00 AM,4468733,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,4,9997,0,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,2,0,1,9997,1,1,1,2,0,1,1,2,0,1,1,4,0
W06Q01,24616,06-Oct-13,6:56:00 AM,2659407,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,3,0,5,0,1,1
W06Q01,24617,06-Oct-13,6:57:00 AM,4549605,1,1,2,9997,0,3,0,5,0,1,9997,1,1,9997,1,2,0,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,3,0,2,0,1,1,3,0,1,1,1,1
W06Q01,24618,06-Oct-13,6:58:00 AM,3986646,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24619,06-Oct-13,7:00:00 AM,4555838,3,0,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,1,5,0,1,1,1,1,9999,0,2,0
W06Q01,24620,06-Oct-13,7:02:00 AM,3391481,1,1,1,9997,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,4,0,4,0,2,0,1,1,3,0,3,0,3,0
W06Q01,24621,06-Oct-13,7:02:00 AM,4164306,1,1,9997,1,1,1,1,1,1,4,9997,0,1,9997,1,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,3,0,1,9997,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24622,06-Oct-13,7:08:00 AM,3123257,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,3,0,4,0,1,1,1,1,1,1,2,0
W06Q01,24623,06-Oct-13,7:14:00 AM,4390148,1,1,9997,1,1,2,0,1,1,9997,2,0,1,9997,1,1,1,9997,2,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,2,9997,0,9997,1,1,2,0,1,1,1,1,1,1,3,0,4,0
W06Q01,24624,06-Oct-13,7:14:00 AM,4577908,1,1,1,9997,1,1,1,5,0,1,9997,1,4,9997,0,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,4,9997,0,2,0,1,1,1,1,4,0,1,1,2,0
W06Q01,24627,06-Oct-13,7:20:00 AM,1045326,1,1,9997,5,0,1,1,5,0,9997,1,1,9997,1,1,1,1,9997,2,0,9997,1,1,1,9997,1,9997,2,0,3,9997,0,9997,2,0,9997,1,1,1,1,2,0,1,1,2,0,3,0,2,0
W06Q01,24631,06-Oct-13,7:46:00 AM,4303976,1,1,1,9997,1,2,0,1,1,1,9997,1,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,2,9997,0,9997,1,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24634,06-Oct-13,7:58:00 AM,178319,1,1,1,9997,1,1,1,1,1,3,9997,0,9997,1,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,5,0,1,1,2,0
W06Q01,24637,06-Oct-13,8:25:00 AM,2217336,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,4,0,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,3,0,4,0,1,1,1,1,1,1,1,1
W06Q01,24639,06-Oct-13,8:38:00 AM,3205986,1,1,1,9997,1,1,1,1,1,1,9997,1,5,9997,0,1,1,1,9997,1,9997,1,1,1,9997,1,3,9997,0,9997,1,1,1,9997,1,1,9997,1,2,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24641,06-Oct-13,8:43:00 AM,1653883,1,1,9997,4,0,1,1,1,1,4,9997,0,9997,1,1,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,5,0,1,9997,1,3,0,5,0,5,0,1,1,1,1,1,1
W06Q01,24642,06-Oct-13,8:44:00 AM,36348,1,1,1,9997,1,1,1,1,1,9997,2,0,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24645,06-Oct-13,9:04:00 AM,4519707,1,1,1,9997,1,2,0,4,0,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,4,9997,0,9997,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24647,06-Oct-13,9:16:00 AM,873448,1,1,3,9997,0,1,1,4,0,1,9997,1,9997,1,1,2,0,9997,1,1,9997,1,1,9997,5,0,9997,1,1,9997,4,0,1,9997,1,1,9997,1,4,0,2,0,3,0,5,0,3,0,2,0
W06Q01,24648,06-Oct-13,9:18:00 AM,4421508,2,0,9997,3,0,1,1,3,0,9997,5,0,3,9997,0,1,1,9999,9999,0,9997,3,0,9997,5,0,1,9997,1,9997,4,0,2,9997,0,5,9997,0,2,0,5,0,3,0,4,0,3,0,1,1
W06Q01,24652,06-Oct-13,9:29:00 AM,4348117,1,1,9997,5,0,1,1,1,1,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,4,0,1,1,1,1,1,1,1,1
W06Q01,24653,06-Oct-13,9:38:00 AM,2457055,1,1,3,9997,0,1,1,1,1,9997,2,0,1,9997,1,1,1,9997,1,1,9997,1,1,9997,3,0,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,1,5,0,1,1,1,1,5,0,4,0
W06Q01,24656,06-Oct-13,9:39:00 AM,2740286,1,1,1,9997,1,1,1,5,0,9997,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,9997,1,2,9997,0,1,9997,1,1,9997,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24659,06-Oct-13,9:42:00 AM,2976201,1,1,1,9997,1,2,0,2,0,4,9997,0,3,9997,0,4,0,1,9997,1,9997,1,1,9997,1,1,9997,3,0,1,9997,1,2,9997,0,1,9997,1,2,0,1,1,1,1,1,1,2,0,1,1
W06Q01,24662,06-Oct-13,9:47:00 AM,4251495,1,1,1,9997,1,4,0,1,1,9997,1,1,9997,1,1,1,1,9997,1,1,1,9997,1,5,9997,0,9997,1,1,3,9997,0,9997,1,1,9997,1,1,1,1,1,1,1,1,2,0,1,1,4,0
W06Q01,24663,06-Oct-13,9:49:00 AM,976208,1,1,2,9997,0,1,1,4,0,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24665,06-Oct-13,9:50:00 AM,4464930,1,1,1,9997,1,2,0,2,0,3,9997,0,9997,5,0,1,1,9997,5,0,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,3,0,5,0,3,0,1,1,1,1,2,0
W06Q01,24666,06-Oct-13,9:53:00 AM,1832516,1,1,9997,4,0,1,1,4,0,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,2,9997,0,9997,1,1,2,0,5,0,1,1,1,1,1,1,2,0
W06Q01,24669,06-Oct-13,10:06:00 AM,3317728,1,1,9997,5,0,1,1,1,1,9997,1,1,9997,1,1,2,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,2,0,1,9997,1,3,0,5,0,1,1,1,1,1,1,1,1
W06Q01,24670,06-Oct-13,10:07:00 AM,1795775,1,1,9997,1,1,1,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,1,1,9997,1,5,9997,0,1,9997,1,1,9997,1,9997,3,0,9997,1,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24671,06-Oct-13,10:09:00 AM,921821,1,1,9997,1,1,1,1,1,1,4,9997,0,9997,1,1,1,1,9997,1,1,2,9997,0,9997,1,1,9997,5,0,9997,1,1,9997,2,0,3,9997,0,1,1,5,0,1,1,3,0,2,0,3,0
W06Q01,24673,06-Oct-13,10:15:00 AM,2188947,1,1,1,9997,1,4,0,1,1,9997,2,0,9997,1,1,1,1,9997,1,1,1,9997,1,2,9997,0,2,9997,0,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,2,0
W06Q01,24679,06-Oct-13,10:42:00 AM,2001874,1,1,2,9997,0,3,0,5,0,2,9997,0,5,9997,0,2,0,9997,2,0,9997,2,0,5,9997,0,9997,5,0,3,9997,0,9999,9999,0,4,9997,0,1,1,2,0,3,0,2,0,9999,0,4,0
W06Q01,24681,06-Oct-13,10:54:00 AM,4270364,1,1,2,9997,0,4,0,1,1,1,9997,1,1,9997,1,1,1,2,9997,0,2,9997,0,9997,2,0,3,9997,0,9997,5,0,9997,4,0,4,9997,0,3,0,3,0,5,0,5,0,1,1,4,0
W06Q01,24682,06-Oct-13,10:56:00 AM,4429028,1,1,9997,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1
W06Q01,24684,06-Oct-13,10:57:00 AM,3170944,2,0,9997,4,0,1,1,5,0,9997,2,0,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,2,0,9997,4,0,1,1,2,0,1,1,1,1,2,0,2,0
W06Q01,24687,06-Oct-13,11:02:00 AM,4394269,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,1,1,1,1,1,2,0,1,1,1,1
W06Q01,24688,06-Oct-13,11:03:00 AM,2353237,1,1,1,9997,1,1,1,1,1,1,9997,1,9997,1,1,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,4,0,1,9997,1,1,9997,1,4,0,1,1,1,1,1,1,1,1,2,0
W06Q01,24689,06-Oct-13,11:04:00 AM,1673528,1,1,9997,1,1,1,1,2,0,9997,1,1,9997,1,1,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,1,1
W06Q01,24690,06-Oct-13,11:04:00 AM,4214565,3,0,1,9997,1,2,0,1,1,1,9997,1,9997,1,1,1,1,3,9997,0,1,9997,1,9997,1,1,9997,4,0,9997,1,1,9997,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,4,0
W06Q01,24691,06-Oct-13,11:08:00 AM,1786325,1,1,9997,1,1,1,1,4,0,9997,1,1,9997,1,1,1,1,1,9997,1,9997,1,1,9997,1,1,2,9997,0,9997,1,1,1,9997,1,1,9997,1,3,0,4,0,1,1,1,1,1,1,2,0
W06Q01,24692,06-Oct-13,11:10:00 AM,401376,1,1,1,9997,1,1,1,1,1,9997,1,1,1,9997,1,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,4,9997,0,1,9997,1,4,9997,0,3,0,1,1,1,1,4,0,1,1,2,0
W06Q01,24694,06-Oct-13,11:19:00 AM,412787,1,1,9997,1,1,1,1,3,0,3,9997,0,9997,3,0,1,1,9997,1,1,9997,1,1,9997,1,1,3,9997,0,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,1,1,5,0,1,1,1,1
W06Q01,24696,06-Oct-13,11:26:00 AM,4414458,1,1,9997,1,1,3,0,5,0,9997,1,1,9997,4,0,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,2,0,9997,1,1,2,0,2,0,1,1,3,0,1,1,1,1
