quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09v1,Q09v2,Q09v3,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12v1,Q12v2,Q12v3,Q12_corr,Q13v1,Q13v2,Q13v3,Q13v4,Q13_corr,Q14v1,Q14v2,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17v1,Q17v2,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W08Q01,28393,19-Oct-13,10:10:00 AM,1168227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9997,9997,0,4,0,2,0,9997,9997,5,0,9999,9997,9997,1,1,1,9997,1,1,1,3,0,3,9997,0,5,0,3,0,2,0
W08Q01,28394,19-Oct-13,10:14:00 AM,4197511,1,1,1,1,3,0,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,9999,9997,3,9997,0,9997,1,1,1,1,4,0,1,9997,1,1,1,4,0,4,0
W08Q01,28397,19-Oct-13,10:28:00 AM,4219148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,3,0,1,9997,9997,1,9999,1,9997,9997,1,1,9997,1,5,0,1,1,3,9997,0,1,1,1,1,1,1
W08Q01,28402,19-Oct-13,10:40:00 AM,4094156,1,1,1,1,5,0,4,0,1,1,5,0,1,1,1,1,9997,9997,2,0,5,0,3,0,3,9997,9997,0,9999,9997,9997,1,1,1,9997,1,4,0,3,0,9997,3,0,5,0,1,1,3,0
W08Q01,28405,19-Oct-13,11:01:00 AM,4299619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,1,9997,9997,9997,1,9997,1,1,5,0,1,1,1,9997,1,1,1,5,0,1,1
W08Q01,28411,19-Oct-13,11:25:00 AM,4451013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,3,0,1,9997,9997,1,9999,1,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,2,0,2,0
W08Q01,28413,19-Oct-13,11:41:00 AM,2729371,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,9997,1,9997,1,2,0,3,0,9997,1,9997,1,3,9997,9997,9997,0,9997,4,0,1,1,1,1,1,9997,1,1,1,1,1,2,0
W08Q01,28415,19-Oct-13,11:49:00 AM,4534686,1,1,1,1,5,0,4,0,1,1,4,0,1,1,3,0,9997,1,9997,1,1,1,1,1,9997,5,9997,0,1,9997,9997,9997,1,1,9997,1,1,1,3,0,9997,4,0,5,0,3,0,5,0
W08Q01,28418,19-Oct-13,11:57:00 AM,4207673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9997,9997,0,3,0,1,1,9997,1,9997,1,9999,1,9997,9997,1,1,9997,1,1,1,4,0,4,9997,0,1,1,2,0,2,0
W08Q01,28422,19-Oct-13,12:10:00 PM,4354459,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,3,0,5,0,9997,1,9997,1,3,9997,9997,9997,0,5,9997,0,1,1,3,0,9997,3,0,1,1,1,1,4,0
W08Q01,28423,19-Oct-13,12:17:00 PM,4429028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,5,0,1,1
W08Q01,28424,19-Oct-13,12:22:00 PM,2909204,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,9999,9997,9997,5,0,1,9997,1,1,1,1,1,1,9997,1,5,0,1,1,1,1
W08Q01,28426,19-Oct-13,12:41:00 PM,602649,1,1,2,0,5,0,1,1,1,1,1,1,1,1,3,0,9997,3,9997,0,2,0,2,0,4,9997,9997,0,9999,9997,9997,1,1,1,9997,1,3,0,1,1,9997,3,0,2,0,2,0,5,0
W08Q01,28429,19-Oct-13,1:03:00 PM,4258144,1,1,1,1,5,0,1,1,1,1,1,1,5,0,4,0,4,9997,9997,0,3,0,1,1,1,9997,9997,1,9999,4,9997,9997,0,1,9997,1,1,1,5,0,9997,2,0,5,0,3,0,2,0
W08Q01,28433,19-Oct-13,1:07:00 PM,2898355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,5,0,1,1,9997,9997,5,0,1,9997,9997,9997,1,1,9997,1,2,0,1,1,9997,5,0,1,1,1,1,1,1
W08Q01,28437,19-Oct-13,1:11:00 PM,4467320,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,5,0,2,0,2,9997,9997,0,9999,9997,1,9997,1,9997,1,1,1,1,4,0,1,9997,1,1,1,3,0,4,0
W08Q01,28443,19-Oct-13,1:33:00 PM,4394512,1,1,1,1,5,0,4,0,3,0,2,0,5,0,3,0,9997,4,9997,0,4,0,5,0,9997,1,9997,1,5,9997,9997,9997,0,9997,2,0,3,0,4,0,9997,5,0,2,0,4,0,5,0
W08Q01,28445,19-Oct-13,1:35:00 PM,615355,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,5,0,1,1,9997,1,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,2,0,1,1,1,1,2,0
W08Q01,28447,19-Oct-13,1:56:00 PM,3957434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,3,0,1,1,9997,1,9997,1,9999,1,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28448,19-Oct-13,1:57:00 PM,4487264,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,1,1,5,0,9997,1,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28452,19-Oct-13,2:13:00 PM,4222295,1,1,2,0,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,9997,1,2,0,1,1,9997,5,9997,0,9999,1,9997,9997,1,5,9997,0,1,1,1,1,2,9997,0,5,0,1,1,3,0
W08Q01,28453,19-Oct-13,2:14:00 PM,2976924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1,4,0
W08Q01,28455,19-Oct-13,2:24:00 PM,4340670,1,1,1,1,1,1,1,1,1,1,5,0,5,0,1,1,1,9997,9997,1,5,0,1,1,9997,9997,5,0,9999,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,4,0,1,1,4,0
W08Q01,28458,19-Oct-13,2:38:00 PM,4369923,1,1,2,0,3,0,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,5,9997,9997,0,9999,9997,3,9997,0,1,9997,1,1,1,1,1,1,9997,1,1,1,5,0,4,0
W08Q01,28460,19-Oct-13,2:43:00 PM,4431682,1,1,2,0,3,0,1,1,1,1,4,0,4,0,1,1,9999,9999,9999,0,3,0,2,0,9997,9997,1,1,9999,9997,9997,1,1,9997,4,0,1,1,1,1,9997,4,0,4,0,1,1,5,0
W08Q01,28461,19-Oct-13,2:45:00 PM,4411922,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,3,0,4,0
W08Q01,28464,19-Oct-13,3:10:00 PM,4178671,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,2,0,1,1,2,9997,9997,0,1,9997,9997,9997,1,9997,1,1,1,1,1,1,9997,4,0,1,1,2,0,2,0
W08Q01,28466,19-Oct-13,3:21:00 PM,3129885,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,9997,9997,1,1,1,2,0,9997,9997,1,1,9999,9997,1,9997,1,1,9997,1,1,1,4,0,5,9997,0,1,1,2,0,1,1
W08Q01,28468,19-Oct-13,3:25:00 PM,1863691,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,9999,1,9997,9997,1,1,9997,1,1,1,1,1,5,9997,0,5,0,1,1,2,0
W08Q01,28469,19-Oct-13,3:25:00 PM,451529,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,9997,5,0,5,0,1,1,2,9997,9997,0,9999,1,9997,9997,1,9997,1,1,3,0,1,1,1,9997,1,1,1,2,0,2,0
W08Q01,28473,19-Oct-13,3:41:00 PM,1604491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,3,0,9997,9997,5,0,9999,1,9997,9997,1,1,9997,1,1,1,1,1,2,9997,0,1,1,2,0,1,1
W08Q01,28475,19-Oct-13,3:45:00 PM,1183111,1,1,1,1,3,0,1,1,1,1,1,1,2,0,1,1,9997,1,9997,1,1,1,5,0,9997,9997,3,0,9999,9997,5,9997,0,9997,2,0,1,1,1,1,9997,3,0,1,1,2,0,5,0
W08Q01,28476,19-Oct-13,3:45:00 PM,4473540,1,1,1,1,3,0,1,1,1,1,1,1,2,0,1,1,9997,1,9997,1,1,1,5,0,3,9997,9997,0,9999,5,9997,9997,0,1,9997,1,1,1,1,1,3,9997,0,1,1,2,0,5,0
W08Q01,28479,19-Oct-13,4:03:00 PM,730030,1,1,1,1,5,0,1,1,1,1,2,0,1,1,1,1,9997,5,9997,0,1,1,4,0,9997,9997,1,1,2,9997,9997,9997,0,9997,4,0,3,0,1,1,9997,4,0,1,1,3,0,5,0
W08Q01,28481,19-Oct-13,4:07:00 PM,3907698,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,9997,1,4,0,1,1,9997,5,9997,0,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0
W08Q01,28482,19-Oct-13,4:09:00 PM,4329482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,5,9997,0,1,9997,9997,9997,1,1,9997,1,1,1,1,1,2,9997,0,1,1,2,0,2,0
W08Q01,28483,19-Oct-13,4:09:00 PM,4345268,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,1,9997,1,5,0,1,1,9997,9997,5,0,3,9997,9997,9997,0,1,9997,1,1,1,1,1,9997,5,0,1,1,1,1,4,0
W08Q01,28489,19-Oct-13,4:26:00 PM,2870322,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,9997,9997,1,1,1,3,0,5,9997,9997,0,2,9997,9997,9997,0,9997,1,1,1,1,1,1,5,9997,0,1,1,1,1,1,1
W08Q01,28490,19-Oct-13,4:27:00 PM,3246763,3,0,1,1,1,1,3,0,4,0,2,0,5,0,4,0,9997,3,9997,0,2,0,2,0,9997,9997,1,1,9999,3,9997,9997,0,9997,5,0,5,0,5,0,5,9997,0,2,0,3,0,4,0
W08Q01,28492,19-Oct-13,4:36:00 PM,4552722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,5,0,1,1,9997,9997,1,1,9999,9997,2,9997,0,1,9997,1,1,1,2,0,1,9997,1,5,0,1,1,1,1
W08Q01,28496,19-Oct-13,4:50:00 PM,1894926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0
W08Q01,28501,19-Oct-13,5:03:00 PM,3743974,1,1,3,0,1,1,4,0,1,1,2,0,1,1,1,1,9997,2,9997,0,1,1,5,0,5,9997,9997,0,9999,9997,3,9997,0,9997,1,1,1,1,1,1,5,9997,0,1,1,1,1,2,0
W08Q01,28502,19-Oct-13,5:05:00 PM,1014808,1,1,1,1,5,0,5,0,2,0,1,1,5,0,4,0,9997,1,9997,1,4,0,3,0,9997,3,9997,0,9999,3,9997,9997,0,2,9997,0,5,0,4,0,5,9997,0,5,0,3,0,4,0
W08Q01,28504,19-Oct-13,5:09:00 PM,4507435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,5,0,9997,1,9997,1,3,9997,9997,9997,0,1,9997,1,1,1,1,1,2,9997,0,1,1,1,1,4,0
W08Q01,28505,19-Oct-13,5:19:00 PM,4325295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,5,0,1,1,1,9997,9997,1,3,9997,9997,9997,0,9997,1,1,1,1,1,1,9997,1,1,1,1,3,0,1,1
W08Q01,28508,19-Oct-13,5:25:00 PM,2756093,5,0,5,0,3,0,4,0,1,1,5,0,2,0,2,0,9997,4,9997,0,1,1,5,0,9997,9997,2,0,9999,9997,5,9997,0,1,9997,1,1,1,2,0,9999,9999,0,1,1,5,0,4,0
W08Q01,28515,19-Oct-13,5:59:00 PM,4407897,1,1,2,0,5,0,1,1,1,1,1,1,5,0,1,1,4,9997,9997,0,3,0,1,1,9997,9997,1,1,9999,9997,1,9997,1,9997,1,1,1,1,3,0,3,9997,0,1,1,4,0,2,0
W08Q01,28516,19-Oct-13,6:03:00 PM,2292984,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,4,9997,0,1,1,1,1,1,1
W08Q01,28517,19-Oct-13,6:14:00 PM,3691409,1,1,1,1,1,1,1,1,1,1,1,1,5,0,4,0,9997,9997,1,1,2,0,5,0,9997,9997,1,1,9999,9997,9997,1,1,1,9997,1,2,0,4,0,3,9997,0,5,0,1,1,1,1
W08Q01,28519,19-Oct-13,6:26:00 PM,4585027,1,1,1,1,5,0,1,1,1,1,4,0,1,1,1,1,9997,1,9997,1,3,0,4,0,2,9997,9997,0,9999,9997,5,9997,0,1,9997,1,1,1,4,0,5,9997,0,4,0,5,0,1,1
W08Q01,28521,19-Oct-13,6:30:00 PM,2663807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,1,1,9999,9997,5,9997,0,1,9997,1,1,1,1,1,2,9997,0,1,1,2,0,1,1
W08Q01,28522,19-Oct-13,6:31:00 PM,4466188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,2,0,3,0,1,9997,9997,1,9999,9997,9997,1,1,1,9997,1,3,0,1,1,9997,1,1,5,0,1,1,2,0
W08Q01,28524,19-Oct-13,6:41:00 PM,702140,1,1,1,1,5,0,1,1,1,1,1,1,1,1,3,0,9997,9997,1,1,3,0,5,0,9997,5,9997,0,9999,9997,9997,1,1,1,9997,1,3,0,5,0,2,9997,0,5,0,1,1,4,0
W08Q01,28525,19-Oct-13,6:41:00 PM,2126544,5,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,9997,1,1,1,1,3,0,5,9997,9997,0,9999,9997,9997,3,0,9997,1,1,1,1,1,1,2,9997,0,1,1,1,1,1,1
W08Q01,28527,19-Oct-13,6:46:00 PM,2813088,5,0,1,1,5,0,2,0,4,0,2,0,5,0,4,0,9997,4,9997,0,4,0,5,0,9997,4,9997,0,9999,9997,5,9997,0,5,9997,0,1,1,4,0,2,9997,0,1,1,3,0,4,0
W08Q01,28530,19-Oct-13,6:52:00 PM,4288658,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,9997,1,1,1,1,3,0,9997,9997,1,1,9999,9997,1,9997,1,9997,1,1,1,1,1,1,9997,3,0,1,1,1,1,1,1
W08Q01,28536,19-Oct-13,7:07:00 PM,4476831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,1,9997,1,9999,9997,1,9997,1,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,4,0
W08Q01,28539,19-Oct-13,7:19:00 PM,4311953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,2,0,1,1,9997,9997,5,0,9999,9997,3,9997,0,9997,1,1,2,0,1,1,9997,1,1,1,1,2,0,2,0
W08Q01,28544,19-Oct-13,7:22:00 PM,4184483,1,1,1,1,5,0,1,1,1,1,1,1,2,0,1,1,9997,9997,1,1,1,1,1,1,4,9997,9997,0,9999,9997,3,9997,0,1,9997,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28545,19-Oct-13,7:24:00 PM,4533648,1,1,2,0,5,0,1,1,3,0,5,0,1,1,1,1,9999,9999,9999,0,2,0,2,0,9997,2,9997,0,2,9997,9997,9997,0,1,9997,1,3,0,4,0,9997,1,1,3,0,4,0,9999,0
W08Q01,28546,19-Oct-13,7:26:00 PM,4364574,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,9997,1,1,2,0,1,1,9997,9997,1,1,9999,5,9997,9997,0,1,9997,1,1,1,4,0,9997,1,1,1,1,2,0,5,0
W08Q01,28547,19-Oct-13,7:32:00 PM,1128130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,4,0
W08Q01,28548,19-Oct-13,7:35:00 PM,4306895,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,1,1,3,0,9997,9997,1,1,9999,9997,1,9997,1,1,9997,1,1,1,1,1,9997,2,0,1,1,4,0,4,0
W08Q01,28550,19-Oct-13,7:39:00 PM,4448065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,9997,0,1,1,1,1,9997,3,9997,0,9999,9997,9997,1,1,1,9997,1,1,1,1,1,3,9997,0,1,1,1,1,2,0
W08Q01,28552,19-Oct-13,7:59:00 PM,2245130,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,2,9997,9997,9997,0,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28553,19-Oct-13,8:15:00 PM,4413149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,9997,9997,5,0,9999,9997,3,9997,0,9997,1,1,1,1,1,1,9997,1,1,1,1,2,0,2,0
W08Q01,28554,19-Oct-13,8:25:00 PM,4359056,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,4,9997,9997,0,9999,0,1,1,9997,9997,5,0,1,9997,9997,9997,1,5,9997,0,5,0,1,1,3,9997,0,1,1,1,1,1,1
W08Q01,28556,19-Oct-13,8:45:00 PM,4269946,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,2,0,3,0,9997,9997,1,1,9999,9997,9997,1,1,4,9997,0,4,0,2,0,9997,3,0,1,1,4,0,4,0
W08Q01,28558,19-Oct-13,8:56:00 PM,4319034,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,3,9997,0,2,0,3,0,9997,1,9997,1,9999,9997,1,9997,1,9997,1,1,1,1,1,1,9997,4,0,1,1,1,1,1,1
W08Q01,28559,19-Oct-13,8:56:00 PM,4362192,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,9997,5,0,9999,9997,9997,1,1,9997,1,1,4,0,1,1,9997,4,0,1,1,1,1,4,0
W08Q01,28561,19-Oct-13,9:05:00 PM,1516131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,3,0,1,9997,9997,1,9999,9997,9997,1,1,9997,4,0,1,1,1,1,2,9997,0,1,1,1,1,1,1
W08Q01,28562,19-Oct-13,9:06:00 PM,1790692,1,1,1,1,3,0,1,1,1,1,1,1,5,0,1,1,9997,9997,1,1,2,0,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,9997,1,3,0,1,1,9997,1,1,5,0,2,0,2,0
W08Q01,28564,19-Oct-13,9:13:00 PM,4453455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,1,9997,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,3,0,1,1
W08Q01,28568,19-Oct-13,9:22:00 PM,1135181,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,9997,1,9997,1,5,0,3,0,9997,9997,1,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,3,9997,0,1,1,1,1,1,1
W08Q01,28570,19-Oct-13,9:24:00 PM,1658801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,9999,9997,1,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0
W08Q01,28571,19-Oct-13,9:24:00 PM,4343670,1,1,1,1,5,0,4,0,1,1,1,1,1,1,1,1,1,9997,9997,1,2,0,1,1,9997,1,9997,1,9999,9997,9997,1,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,2,0
W08Q01,28572,19-Oct-13,9:28:00 PM,4465391,1,1,2,0,5,0,2,0,2,0,5,0,5,0,3,0,1,9997,9997,1,4,0,2,0,9997,9997,1,1,5,9997,9997,9997,0,1,9997,1,2,0,4,0,9997,4,0,2,0,4,0,4,0
W08Q01,28578,19-Oct-13,9:44:00 PM,4448112,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,9999,9997,3,9997,0,1,9997,1,1,1,1,1,1,9997,1,1,1,2,0,4,0
W08Q01,28580,19-Oct-13,9:47:00 PM,4392752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,9997,1,1,9999,9997,9997,1,1,9997,2,0,1,1,1,1,9997,4,0,4,0,2,0,4,0
W08Q01,28581,19-Oct-13,9:51:00 PM,4197510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,1,9997,9997,9997,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28584,19-Oct-13,9:53:00 PM,4384180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,3,0,9997,9997,1,1,9999,9997,9997,1,1,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28588,19-Oct-13,10:00:00 PM,2478606,2,0,1,1,3,0,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,1,1,1,1,9997,1,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28592,19-Oct-13,10:28:00 PM,2973618,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,9997,1,9997,1,2,0,3,0,1,9997,9997,1,9999,9997,3,9997,0,9997,1,1,1,1,1,1,9997,1,1,1,1,2,0,2,0
W08Q01,28593,19-Oct-13,10:32:00 PM,2976201,1,1,2,0,5,0,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,2,0,1,1,2,9997,9997,0,9999,9997,5,9997,0,1,9997,1,1,1,2,0,9997,1,1,5,0,2,0,5,0
W08Q01,28599,19-Oct-13,10:43:00 PM,3222329,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,9997,9997,1,1,1,1,1,1,1,9997,9997,1,9999,9997,9997,1,1,1,9997,1,1,1,1,1,2,9997,0,4,0,1,1,2,0
W08Q01,28601,19-Oct-13,10:49:00 PM,4528174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,5,0,1,1,1,9997,9997,1,9999,1,9997,9997,1,1,9997,1,1,1,3,0,4,9997,0,1,1,1,1,4,0
W08Q01,28604,19-Oct-13,10:55:00 PM,2970423,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,9997,1,4,0,1,1,9997,9997,1,1,1,9997,9997,9997,1,9997,1,1,1,1,1,1,5,9997,0,1,1,1,1,1,1
W08Q01,28605,19-Oct-13,10:57:00 PM,2059349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,9999,9997,9997,1,1,9997,1,1,1,1,1,1,1,9997,1,5,0,4,0,5,0
W08Q01,28614,19-Oct-13,11:43:00 PM,3516770,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,9997,1,5,0,1,1,1,9997,9997,1,1,9997,9997,9997,1,9997,1,1,1,1,4,0,9997,5,0,1,1,5,0,1,1
W08Q01,28615,19-Oct-13,11:43:00 PM,2452088,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,1,1,1,9997,9997,1,1,9999,9997,9997,1,1,9997,1,1,5,0,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28619,20-Oct-13,12:07:00 AM,2106879,1,1,9999,0,9999,0,2,0,1,1,5,0,1,1,1,1,9997,9997,1,1,1,1,2,0,9997,1,9997,1,3,9997,9997,9997,0,1,9997,1,1,1,3,0,2,9997,0,3,0,2,0,9999,0
W08Q01,28620,20-Oct-13,12:13:00 AM,4349631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,3,0,9997,1,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1
W08Q01,28621,20-Oct-13,12:18:00 AM,4358820,1,1,1,1,4,0,5,0,3,0,1,1,2,0,1,1,9997,9997,2,0,1,1,3,0,9997,9997,2,0,9999,9999,9999,9999,0,9999,9999,0,5,0,4,0,9997,4,0,5,0,1,1,4,0
W08Q01,28622,20-Oct-13,12:19:00 AM,3078914,1,1,1,1,5,0,5,0,3,0,1,1,4,0,2,0,9997,1,9997,1,4,0,3,0,9997,2,9997,0,9999,4,9997,9997,0,1,9997,1,5,0,4,0,3,9997,0,5,0,5,0,4,0
W08Q01,28629,20-Oct-13,12:43:00 AM,4078646,5,0,2,0,5,0,1,1,3,0,2,0,1,1,4,0,9997,9997,1,1,2,0,2,0,9997,9997,5,0,9999,9997,5,9997,0,9997,1,1,4,0,1,1,9997,4,0,5,0,1,1,4,0
W08Q01,28631,20-Oct-13,12:54:00 AM,4555838,1,1,1,1,1,1,1,1,1,1,2,0,5,0,1,1,1,9997,9997,1,1,1,1,1,9997,1,9997,1,9999,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1
W08Q01,28634,20-Oct-13,1:13:00 AM,1007244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,4,0,1,1,4,9997,9997,0,9999,9997,3,9997,0,1,9997,1,1,1,1,1,9997,1,1,5,0,1,1,2,0
W08Q01,28637,20-Oct-13,1:36:00 AM,4365349,1,1,2,0,5,0,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,1,4,0,9997,9997,1,1,3,9997,9997,9997,0,1,9997,1,1,1,1,1,9997,4,0,5,0,1,1,5,0
W08Q01,28640,20-Oct-13,1:48:00 AM,3273666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,9997,1,1,9999,0,1,1,2,9997,9997,0,9999,3,9997,9997,0,9997,1,1,1,1,4,0,9997,1,1,5,0,2,0,2,0
