quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20v1,Q20v2,Q20_corr
W03Q01,15006,09-Sep-13,6:31:00 PM,2979113,1,1,1,1,1,1,1,1,4,0,9999,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,2,0,2,0,3,0,9997,1,1
W03Q01,15013,09-Sep-13,7:00:00 PM,2008667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,1,1
W03Q01,15016,09-Sep-13,7:08:00 PM,4215150,1,1,1,1,1,1,1,1,1,1,9999,0,1,1,1,1,1,1,1,1,2,0,1,1,9997,4,0,1,1,1,1,1,1,1,1,4,0,1,1,9997,3,0
W03Q01,15027,09-Sep-13,7:48:00 PM,1643747,4,0,1,1,1,1,1,1,1,1,9999,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1
W03Q01,15028,09-Sep-13,8:03:00 PM,3579566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,1,1,1,1,9997,2,0
W03Q01,15037,09-Sep-13,8:15:00 PM,4094087,1,1,1,1,1,1,2,0,3,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,5,0,3,0,1,9997,1
W03Q01,15039,09-Sep-13,8:17:00 PM,3060788,1,1,1,1,5,0,1,1,1,1,9999,0,5,0,2,0,3,0,1,1,5,0,1,1,9997,3,0,2,0,2,0,2,0,4,0,1,1,2,0,5,9997,0
W03Q01,15041,09-Sep-13,8:19:00 PM,3219055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,5,0,9997,1,1
W03Q01,15043,09-Sep-13,8:28:00 PM,2091949,1,1,1,1,1,1,1,1,3,0,1,1,5,0,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,3,0,9997,1,1
W03Q01,15044,09-Sep-13,8:30:00 PM,4446966,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,4,0,5,0,1,1,1,9997,1,3,0,1,1,1,1,1,1,4,0,3,0,9997,3,0
W03Q01,15049,09-Sep-13,8:49:00 PM,881602,3,0,1,1,1,1,2,0,3,0,1,1,2,0,1,1,3,0,3,0,3,0,1,1,9997,4,0,2,0,1,1,2,0,3,0,5,0,4,0,5,9997,0
W03Q01,15050,09-Sep-13,8:50:00 PM,773066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,5,0,1,1,9997,1,1
W03Q01,15060,09-Sep-13,9:26:00 PM,123328,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,1,1,4,0,9997,3,0
W03Q01,15062,09-Sep-13,9:27:00 PM,3824363,4,0,1,1,5,0,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,5,0,2,0,1,1,2,0,3,0,1,9997,1
W03Q01,15071,09-Sep-13,9:49:00 PM,3346319,4,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,2,0,1,1,1,1,3,0,1,9997,1
W03Q01,15073,09-Sep-13,9:55:00 PM,870072,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,3,0,1,1,4,0,2,0,1,1,3,0,3,0,4,9997,0
W03Q01,15078,09-Sep-13,10:16:00 PM,2467009,1,1,1,1,1,1,2,0,1,1,1,1,5,0,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,2,0,4,0,1,1,5,9997,0
W03Q01,15086,09-Sep-13,10:50:00 PM,2666549,3,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,9997,2,0,1,1,2,0,5,0,1,1,2,0,5,0,2,9997,0
W03Q01,15089,09-Sep-13,11:12:00 PM,2721925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,1,1,5,0,1,1,1,1,1,9997,1
W03Q01,15090,09-Sep-13,11:22:00 PM,4307602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,5,0,9997,5,0
W03Q01,15093,09-Sep-13,11:31:00 PM,3060262,4,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,3,0,1,1,5,0,1,1,1,9997,1,1,1,1,1,1,1,2,0,1,1,3,0,1,9997,1
W03Q01,15094,09-Sep-13,11:34:00 PM,2307809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,2,0,1,1,1,1,1,1,9997,1,1
W03Q01,15101,10-Sep-13,12:07:00 AM,1703168,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,15103,10-Sep-13,12:10:00 AM,4150994,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,2,0,1,1,1,1,1,1,1,1,4,0,2,0,1,9997,1
W03Q01,15107,10-Sep-13,12:14:00 AM,1379352,2,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,4,0,4,0,1,9997,1
W03Q01,15110,10-Sep-13,12:33:00 AM,1063983,2,0,1,1,1,1,2,0,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,3,0,1,1,9997,4,0
W03Q01,15120,10-Sep-13,1:12:00 AM,4196273,2,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,5,0,1,9997,1
W03Q01,15124,10-Sep-13,1:22:00 AM,4435293,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,4,0,1,1,9997,1,1
W03Q01,15130,10-Sep-13,1:46:00 AM,2037783,2,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,2,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,5,0,1,9997,1
W03Q01,15131,10-Sep-13,1:47:00 AM,12670,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,9999,0,3,0,3,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,3,0,1,1,1,9997,1
W03Q01,15137,10-Sep-13,2:54:00 AM,2818267,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,2,0,2,0,1,1,2,0,2,0,1,9997,1
W03Q01,15142,10-Sep-13,3:29:00 AM,4517353,2,0,1,1,2,0,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,5,0,5,0,4,0,1,1,3,0,9997,1,1
W03Q01,15164,10-Sep-13,4:54:00 AM,4133151,1,1,1,1,1,1,4,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,5,0,9997,5,0
W03Q01,15165,10-Sep-13,4:56:00 AM,3582894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,15166,10-Sep-13,4:58:00 AM,2841971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,15169,10-Sep-13,5:11:00 AM,3834663,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,2,0,5,0,9997,1,1
W03Q01,15172,10-Sep-13,5:14:00 AM,4176407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,1,1
W03Q01,15176,10-Sep-13,5:22:00 AM,371600,2,0,1,1,1,1,2,0,1,1,1,1,1,1,5,0,1,1,4,0,1,1,1,1,1,9997,1,4,0,1,1,1,1,9999,0,3,0,3,0,2,9997,0
W03Q01,15178,10-Sep-13,5:26:00 AM,4210844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,2,0,3,0,1,9997,1
W03Q01,15187,10-Sep-13,5:57:00 AM,4457051,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,1,1,1,9997,1
W03Q01,15188,10-Sep-13,6:04:00 AM,4426147,1,1,1,1,1,1,1,1,4,0,1,1,5,0,1,1,1,1,2,0,1,1,1,1,9997,2,0,1,1,1,1,1,1,2,0,1,1,5,0,9997,4,0
W03Q01,15190,10-Sep-13,6:15:00 AM,4488103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,15213,10-Sep-13,9:08:00 AM,4556652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,2,0,2,0,4,0,1,1,1,9997,1
W03Q01,15216,10-Sep-13,9:18:00 AM,4547671,2,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,4,0,4,0,5,0,1,1,9999,9999,0,5,0,2,0,5,0,4,0,4,0,2,0,9997,5,0
W03Q01,15217,10-Sep-13,9:18:00 AM,3022783,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,4,0,1,1,1,1,2,0,1,1,1,1,3,0,1,9997,1
W03Q01,15220,10-Sep-13,9:27:00 AM,3652852,1,1,1,1,5,0,4,0,2,0,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,2,0,2,9997,0
W03Q01,15222,10-Sep-13,9:29:00 AM,3068166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,5,0,1,1,3,0,2,9997,0
W03Q01,15230,10-Sep-13,10:01:00 AM,1907578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,5,0,3,0,9997,3,0
W03Q01,15231,10-Sep-13,10:03:00 AM,3650682,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0
W03Q01,15235,10-Sep-13,10:24:00 AM,4030124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,5,0,1,1,9997,2,0,1,1,1,1,2,0,5,0,2,0,1,1,9997,1,1
W03Q01,15238,10-Sep-13,10:40:00 AM,4173924,2,0,1,1,1,1,2,0,5,0,1,1,1,1,1,1,3,0,3,0,5,0,1,1,4,9997,0,1,1,1,1,1,1,2,0,1,1,1,1,2,9997,0
W03Q01,15241,10-Sep-13,10:49:00 AM,3175991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,5,0,1,1,1,9997,1
W03Q01,15243,10-Sep-13,10:54:00 AM,4094156,3,0,1,1,2,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,3,0,5,0,5,0,3,0,5,0,1,9997,1
W03Q01,15249,10-Sep-13,11:14:00 AM,3835742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1
W03Q01,15255,10-Sep-13,12:09:00 PM,3794212,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,5,0,1,1,9999,9999,0,1,1,1,1,1,1,1,1,2,0,3,0,9997,1,1
W03Q01,15256,10-Sep-13,12:14:00 PM,20949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,9997,4,0,1,1,1,1,2,0,1,1,1,1,1,1,9997,4,0
W03Q01,15258,10-Sep-13,12:17:00 PM,585471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,4,0,1,1,9997,1,1,3,0,2,0,2,0,4,0,1,1,5,0,9997,3,0
W03Q01,15260,10-Sep-13,12:31:00 PM,1448564,1,1,1,1,5,0,1,1,4,0,1,1,1,1,1,1,1,1,3,0,4,0,1,1,1,9997,1,1,1,1,1,2,0,5,0,4,0,5,0,9997,1,1
W03Q01,15266,10-Sep-13,1:01:00 PM,4162371,3,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,5,0,3,0,1,1,1,9997,1,2,0,1,1,1,1,4,0,1,1,2,0,3,9997,0
W03Q01,15267,10-Sep-13,1:05:00 PM,2965328,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,4,9997,0
W03Q01,15270,10-Sep-13,1:20:00 PM,4350730,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,2,0,1,1,2,0,1,9997,1
W03Q01,15275,10-Sep-13,1:34:00 PM,2525189,2,0,1,1,1,1,3,0,4,0,1,1,5,0,1,1,1,1,3,0,1,1,1,1,1,9997,1,4,0,1,1,2,0,1,1,4,0,1,1,9997,1,1
W03Q01,15287,10-Sep-13,2:24:00 PM,3291942,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,15292,10-Sep-13,2:46:00 PM,2152802,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0
W03Q01,15295,10-Sep-13,2:54:00 PM,1769345,4,0,1,1,1,1,5,0,1,1,1,1,1,1,2,0,1,1,4,0,5,0,1,1,9997,3,0,3,0,1,1,1,1,1,1,1,1,3,0,9997,5,0
W03Q01,15298,10-Sep-13,2:58:00 PM,3983841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,2,0,5,0,1,1,9997,1,1
W03Q01,15306,10-Sep-13,3:31:00 PM,4155139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9999,0,5,0,1,1,9997,1,1,1,1,1,1,5,0,1,1,5,0,1,1,9997,1,1
W03Q01,15309,10-Sep-13,3:47:00 PM,2663807,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,5,0,1,1,9997,2,0,1,1,1,1,5,0,1,1,2,0,3,0,1,9997,1
W03Q01,15310,10-Sep-13,3:56:00 PM,4138955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,4,0,2,0,5,0,2,0,3,0,9997,4,0
W03Q01,15312,10-Sep-13,3:57:00 PM,2645228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,1,1,1,1,2,0,1,1,4,0,1,1,9997,1,1
W03Q01,15313,10-Sep-13,3:58:00 PM,1521339,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,15314,10-Sep-13,4:02:00 PM,3091767,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,4,9997,0,1,1,1,1,2,0,1,1,4,0,5,0,5,9997,0
W03Q01,15318,10-Sep-13,4:09:00 PM,4289055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,15327,10-Sep-13,4:30:00 PM,1328257,2,0,1,1,5,0,3,0,1,1,1,1,1,1,1,1,3,0,3,0,5,0,1,1,9997,3,0,2,0,1,1,2,0,5,0,5,0,5,0,4,9997,0
W03Q01,15331,10-Sep-13,5:05:00 PM,3991455,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,1,1,1,1,1,1,5,0,1,1,9997,1,1
W03Q01,15332,10-Sep-13,5:06:00 PM,3374956,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,3,0,5,0,1,1,1,9997,1,1,1,1,1,1,1,5,0,1,1,4,0,9997,3,0
W03Q01,15334,10-Sep-13,5:20:00 PM,4614771,2,0,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,9997,3,0,1,1,1,1,2,0,4,0,1,1,5,0,9997,4,0
W03Q01,15339,10-Sep-13,5:42:00 PM,3920453,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,5,0,5,0,1,9997,1
W03Q01,15344,10-Sep-13,5:48:00 PM,4095475,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,3,0,9997,4,0
W03Q01,15345,10-Sep-13,5:51:00 PM,1230482,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,3,0,1,1,1,1,1,1,1,1,4,0,3,0,1,9997,1
W03Q01,15347,10-Sep-13,5:57:00 PM,4270200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,15349,10-Sep-13,6:02:00 PM,2488976,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,9997,1
W03Q01,15354,10-Sep-13,6:33:00 PM,1686464,1,1,1,1,1,1,2,0,1,1,1,1,5,0,1,1,3,0,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,4,0,3,0,9997,1,1
W03Q01,15356,10-Sep-13,6:50:00 PM,2513830,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,5,0,1,1,9997,3,0,2,0,2,0,2,0,1,1,2,0,3,0,9997,3,0
W03Q01,15359,10-Sep-13,6:51:00 PM,1002457,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1
W03Q01,15361,10-Sep-13,7:00:00 PM,941500,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,4,0,1,1,2,0,1,1,1,1,1,1,9997,4,0
W03Q01,15369,10-Sep-13,7:15:00 PM,4393381,1,1,1,1,5,0,4,0,4,0,1,1,5,0,1,1,3,0,3,0,3,0,1,1,9997,2,0,1,1,2,0,2,0,1,1,4,0,2,0,1,9997,1
W03Q01,15370,10-Sep-13,7:17:00 PM,4519707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,1,1
W03Q01,15371,10-Sep-13,7:19:00 PM,4560939,2,0,1,1,1,1,1,1,5,0,1,1,3,0,1,1,1,1,2,0,1,1,1,1,9997,3,0,1,1,4,0,2,0,1,1,2,0,3,0,9997,1,1
W03Q01,15373,10-Sep-13,7:27:00 PM,3496713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,1,9997,1
W03Q01,15375,10-Sep-13,7:28:00 PM,2043667,3,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,4,9997,0,1,1,1,1,2,0,4,0,1,1,3,0,9997,3,0
W03Q01,15382,10-Sep-13,7:40:00 PM,4286658,1,1,1,1,1,1,1,1,5,0,3,0,5,0,1,1,3,0,3,0,3,0,1,1,9997,4,0,1,1,1,1,2,0,2,0,4,0,3,0,9997,1,1
W03Q01,15397,10-Sep-13,8:09:00 PM,3665302,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0
W03Q01,15405,10-Sep-13,8:25:00 PM,1960199,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,9997,1,1,1,1,1,1,1,1,1,5,0,4,0,9997,1,1
W03Q01,15410,10-Sep-13,8:35:00 PM,605899,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,1,1,2,0,1,1,2,0,2,9997,0
W03Q01,15411,10-Sep-13,8:42:00 PM,3108515,1,1,1,1,1,1,4,0,1,1,1,1,5,0,1,1,1,1,3,0,3,0,1,1,1,9997,1,1,1,5,0,2,0,1,1,1,1,2,0,9997,4,0
W03Q01,15416,10-Sep-13,8:49:00 PM,3352083,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,3,0,1,1,2,0,2,0,4,0,5,0,4,0,4,9997,0
W03Q01,15418,10-Sep-13,9:09:00 PM,4361385,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,9997,1,1,2,0,1,1,2,0,4,0,2,0,2,0,3,9997,0
W03Q01,15427,10-Sep-13,9:31:00 PM,2734120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,2,0,1,1,3,0,9997,1,1
W03Q01,15428,10-Sep-13,9:34:00 PM,1793226,1,1,1,1,1,1,1,1,1,1,9999,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,2,0,3,0,9997,1,1
W03Q01,15431,10-Sep-13,9:48:00 PM,806909,1,1,1,1,1,1,4,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,4,0,1,1,2,0,1,1,1,1,1,1,2,9997,0
W03Q01,15433,10-Sep-13,9:55:00 PM,1910467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,1,1,9997,1,1
W03Q01,15436,10-Sep-13,10:02:00 PM,4122998,2,0,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,3,0,1,1,4,0,9997,1,1
W03Q01,15441,10-Sep-13,10:07:00 PM,8955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,1,1,1,1,5,0,1,1,9997,4,0
W03Q01,15445,10-Sep-13,10:43:00 PM,1943546,9999,0,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,1,1,3,0,1,9997,1
W03Q01,15448,10-Sep-13,10:50:00 PM,1819389,2,0,1,1,1,1,4,0,4,0,1,1,1,1,5,0,3,0,1,1,2,0,1,1,1,9997,1,4,0,3,0,1,1,2,0,1,1,2,0,9997,3,0
W03Q01,15451,10-Sep-13,10:56:00 PM,1745125,3,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,9997,2,0,1,1,2,0,1,1,5,0,4,0,2,0,2,9997,0
W03Q01,15456,10-Sep-13,11:03:00 PM,921821,4,0,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,9997,3,0,2,0,4,0,2,0,1,1,1,1,3,0,1,9997,1
W03Q01,15482,11-Sep-13,12:22:00 AM,4334560,2,0,4,0,4,0,5,0,3,0,3,0,1,1,2,0,3,0,4,0,1,1,4,0,1,9997,1,2,0,2,0,4,0,4,0,3,0,1,1,2,9997,0
W03Q01,15485,11-Sep-13,12:38:00 AM,2300469,3,0,5,0,5,0,4,0,1,1,9999,0,5,0,1,1,3,0,3,0,3,0,1,1,9997,2,0,5,0,2,0,3,0,5,0,2,0,1,1,3,9997,0
W03Q01,15486,11-Sep-13,12:57:00 AM,2856888,2,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,3,0,1,1,1,1,1,1,2,9997,0,5,0,5,0,2,0,2,0,4,0,1,1,9997,5,0
W03Q01,15497,11-Sep-13,2:08:00 AM,4431682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,3,0,1,1,1,9997,1,2,0,1,1,2,0,2,0,4,0,4,0,2,9997,0
W03Q01,15505,11-Sep-13,2:28:00 AM,1739510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1
W03Q01,15508,11-Sep-13,2:36:00 AM,341505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,1,1,1,1,1,9997,1,1,1,1,1,5,0,1,1,1,1,1,1,9997,1,1
W03Q01,15511,11-Sep-13,3:00:00 AM,4159536,4,0,1,1,2,0,9999,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,5,0,4,0,5,0,4,0,2,0,4,0,1,9997,1
W03Q01,15517,11-Sep-13,3:24:00 AM,4502277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,3,0,1,1,1,9997,1
W03Q01,15519,11-Sep-13,3:38:00 AM,2079151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,5,0,1,1,2,0,2,0,1,9997,1
W03Q01,15524,11-Sep-13,4:07:00 AM,1368787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,5,0,1,1,1,1,1,9997,1
