quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02,Q02_corr,Q03,Q03_corr,Q04,Q04_corr,Q05,Q05_corr,Q06,Q06_corr,Q07,Q07_corr,Q08,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W01Q01,901,23-Aug-13,10:39:00 AM,4214565,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,5,0
W01Q01,906,23-Aug-13,11:24:00 AM,2277961,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,5,0,1,1
W01Q01,911,23-Aug-13,11:38:00 AM,4405065,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,9997,0,2,0,2,0,4,0,1,1,1,1,1,1,2,0,1,1,4,0,2,0,5,0
W01Q01,918,23-Aug-13,12:27:00 PM,3348543,1,1,1,1,5,0,2,1,1,1,3,0,1,1,1,1,2,9997,0,4,0,4,0,5,0,5,0,4,0,2,0,1,1,2,0,1,1,4,0,5,0
W01Q01,919,23-Aug-13,12:28:00 PM,4366623,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,2,0,1,1,4,0,1,1,1,1,3,0,2,0,2,0,2,0
W01Q01,920,23-Aug-13,12:34:00 PM,178319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,5,0,1,1,1,1
W01Q01,923,23-Aug-13,12:48:00 PM,3974193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,1,1,5,0,1,1,1,1,1,1,5,0,1,1,1,1,5,0
W01Q01,926,23-Aug-13,1:02:00 PM,1448564,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,2,0,1,1,1,1,1,1,4,0,4,0,2,0,1,1,1,1,4,0,3,0,2,0
W01Q01,937,23-Aug-13,1:46:00 PM,4406228,1,1,1,1,1,1,5,0,1,1,1,1,5,0,1,1,9997,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,1,1,5,0,1,1,5,0
W01Q01,940,23-Aug-13,1:53:00 PM,4439073,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2,0,2,0
W01Q01,947,23-Aug-13,2:39:00 PM,416864,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,0,1,9997,1,3,0,1,1,4,0,1,1,2,0,5,0,1,1,5,0,4,0,2,0,5,0
W01Q01,949,23-Aug-13,3:02:00 PM,4367191,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,4,0,2,0,1,1,1,1,1,1,1,1,1,1,5,0,1,1,5,0
W01Q01,952,23-Aug-13,3:18:00 PM,4451833,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,4,0,4,0,2,0,4,0,1,1,1,1,1,1,1,1,1,1,5,0,2,0,1,1
W01Q01,953,23-Aug-13,3:19:00 PM,3527919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1
W01Q01,960,23-Aug-13,4:04:00 PM,4426147,1,1,1,1,1,1,5,0,1,1,3,0,2,0,3,0,2,9997,0,1,1,4,0,4,0,1,1,1,1,5,0,1,1,4,0,2,0,4,0,5,0
W01Q01,969,23-Aug-13,5:12:00 PM,1903331,2,0,2,0,1,1,5,0,1,1,3,0,1,1,1,1,4,9997,0,3,0,1,1,5,0,1,1,1,1,1,1,2,0,2,0,1,1,1,1,2,0
W01Q01,973,23-Aug-13,5:33:00 PM,3843115,4,0,4,0,5,0,4,0,3,0,5,0,4,0,4,0,9997,3,0,2,0,5,0,5,0,1,1,3,0,4,0,1,1,4,0,4,0,2,0,3,0
W01Q01,974,23-Aug-13,5:39:00 PM,4297423,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,9997,0,5,0,1,1,1,1,1,1,4,0,1,1,2,0,1,1,5,0,3,0,5,0
W01Q01,977,23-Aug-13,5:44:00 PM,4041688,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,1,1
W01Q01,982,23-Aug-13,5:52:00 PM,3093654,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,4,0,1,1,4,0,1,1,1,1,1,1,1,1,4,0,2,0,3,0,5,0
W01Q01,983,23-Aug-13,5:58:00 PM,4060757,1,1,1,1,1,1,5,0,1,1,1,1,2,0,1,1,9997,1,1,3,0,5,0,4,0,2,0,2,0,4,0,5,0,4,0,4,0,2,0,5,0
W01Q01,993,23-Aug-13,6:48:00 PM,4214092,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,1,1,4,0,1,1,1,1,1,1,1,1,1,1,5,0,4,0,2,0
W01Q01,996,23-Aug-13,7:00:00 PM,4061349,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1
W01Q01,997,23-Aug-13,7:02:00 PM,1955608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0
W01Q01,1002,23-Aug-13,7:33:00 PM,2611718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,2,0,3,0
W01Q01,1003,23-Aug-13,7:43:00 PM,4109711,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,1,1,2,0,1,1,4,0,1,1,2,0,1,1,5,0,3,0,5,0
W01Q01,1006,23-Aug-13,8:01:00 PM,3987169,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,2,0,5,0,1,1,1,1,1,1,2,0,3,0
W01Q01,1021,23-Aug-13,10:10:00 PM,4114361,1,1,1,1,1,1,2,1,1,1,1,1,2,0,1,1,1,9997,1,3,0,2,0,4,0,1,1,1,1,2,0,1,1,1,1,5,0,2,0,5,0
W01Q01,1042,23-Aug-13,11:58:00 PM,2045568,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,4,0,1,1,1,1,2,0,1,1,2,0,1,1,4,0,1,1,5,0
W01Q01,1045,24-Aug-13,12:18:00 AM,4409845,1,1,2,0,1,1,2,1,1,1,1,1,1,1,1,1,9997,3,0,2,0,5,0,4,0,1,1,2,0,1,1,2,0,1,1,2,0,2,0,2,0
W01Q01,1048,24-Aug-13,12:42:00 AM,1488624,1,1,1,1,1,1,2,1,1,1,1,1,2,0,1,1,1,9997,1,3,0,1,1,5,0,1,1,2,0,1,1,1,1,1,1,5,0,2,0,2,0
W01Q01,1052,24-Aug-13,1:09:00 AM,2513830,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,2,0,5,0
W01Q01,1053,24-Aug-13,1:18:00 AM,2959831,1,1,1,1,5,0,2,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,4,0,4,0,1,1,2,0,1,1,2,0,5,0,4,0,2,0,1,1
W01Q01,1058,24-Aug-13,1:57:00 AM,3273666,1,1,1,1,1,1,4,0,1,1,1,1,4,0,1,1,9997,4,0,4,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,4,0,1,1,2,0
W01Q01,1068,24-Aug-13,3:10:00 AM,1701013,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,2,0,1,1,1,1,1,1,5,0,2,0,1,1,4,0,2,0,1,1
W01Q01,1072,24-Aug-13,3:41:00 AM,3582746,1,1,1,1,1,1,4,0,1,1,1,1,4,0,1,1,1,9997,1,3,0,4,0,4,0,1,1,1,1,1,1,1,1,2,0,2,0,5,0,5,0
W01Q01,1075,24-Aug-13,4:22:00 AM,1219231,1,1,1,1,1,1,2,1,1,1,1,1,2,0,1,1,1,9997,1,3,0,1,1,1,1,1,1,4,0,1,1,1,1,4,0,2,0,2,0,2,0
W01Q01,1076,24-Aug-13,4:44:00 AM,3582676,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,5,0
W01Q01,1079,24-Aug-13,5:28:00 AM,2204230,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,5,0,5,0,4,0,1,1,1,1,1,1,1,1,2,0,3,0,1,1,2,0,4,0
W01Q01,1090,24-Aug-13,7:33:00 AM,3226739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1
W01Q01,1098,24-Aug-13,8:54:00 AM,2029348,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,9997,1,3,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,1104,24-Aug-13,9:25:00 AM,3316362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,2,0,2,0,4,0,1,1,2,0,1,1,1,1,5,0,2,0
W01Q01,1105,24-Aug-13,9:26:00 AM,1135181,1,1,4,0,4,0,1,1,1,1,1,1,1,1,2,0,1,9997,1,1,1,1,1,1,1,5,0,5,0,1,1,1,1,1,1,5,0,4,0,1,1
W01Q01,1106,24-Aug-13,9:43:00 AM,1254679,1,1,1,1,4,0,2,1,1,1,3,0,1,1,3,0,9997,1,1,1,1,4,0,4,0,1,1,2,0,1,1,1,1,1,1,2,0,2,0,5,0
W01Q01,1117,24-Aug-13,11:07:00 AM,3875646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,2,0,1,1,1,1,3,0,1,1,3,0,1,1
W01Q01,1118,24-Aug-13,11:15:00 AM,1916387,1,1,1,1,1,1,2,1,1,1,3,0,1,1,4,0,1,9997,1,3,0,1,1,1,1,1,1,1,1,4,0,9999,0,9999,0,9999,0,9999,0,9999,0
W01Q01,1127,24-Aug-13,11:47:00 AM,1770566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0
W01Q01,1129,24-Aug-13,12:13:00 PM,487199,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,9997,2,0,3,0,2,0,4,0,1,1,1,1,1,1,2,0,1,1,5,0,3,0,2,0
W01Q01,1135,24-Aug-13,12:42:00 PM,1128130,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,2,0,1,1
W01Q01,1140,24-Aug-13,1:28:00 PM,3204853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9997,0,3,0,1,1,4,0,1,1,1,1,2,0,1,1,1,1,5,0,2,0,2,0
W01Q01,1141,24-Aug-13,1:31:00 PM,2245824,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,1,1,3,0,1,1,1,1,5,0,2,0,1,1,2,0,4,0,3,0,5,0,5,0
W01Q01,1151,24-Aug-13,2:36:00 PM,4448765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,2,0,1,1,1,1,1,1,2,0,4,0,1,1,1,1,5,0
W01Q01,1154,24-Aug-13,2:45:00 PM,4201413,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,2,0,3,0,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1,1,2,0,5,0
W01Q01,1160,24-Aug-13,3:05:00 PM,4442323,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,4,0,1,1,2,0,1,1,2,0,1,1,4,0,1,1,2,0
W01Q01,1163,24-Aug-13,3:24:00 PM,3770319,1,1,1,1,1,1,5,0,1,1,5,0,1,1,1,1,9997,1,1,3,0,4,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0
W01Q01,1173,24-Aug-13,3:51:00 PM,4094156,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,2,9997,0,1,1,4,0,4,0,1,1,2,0,5,0,1,1,3,0,5,0,2,0,5,0
W01Q01,1175,24-Aug-13,4:07:00 PM,2729371,1,1,1,1,1,1,5,0,1,1,1,1,5,0,1,1,1,9997,1,2,0,1,1,1,1,3,0,1,1,1,1,2,0,1,1,4,0,1,1,1,1
W01Q01,1179,24-Aug-13,4:19:00 PM,1025733,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,1,9997,1,1,1,5,0,1,1,1,1,1,1,1,1,2,0,1,1,3,0,1,1,1,1
W01Q01,1184,24-Aug-13,4:45:00 PM,1034807,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,0,9997,5,0,3,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,1188,24-Aug-13,5:09:00 PM,3964613,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,9997,1,1,1,1,4,0,1,1,1,1,1,1,5,0,2,0,4,0,3,0,2,0,1,1
W01Q01,1197,24-Aug-13,6:07:00 PM,4408195,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,4,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0
W01Q01,1203,24-Aug-13,6:37:00 PM,2568474,1,1,1,1,1,1,4,0,1,1,1,1,1,1,2,0,1,9997,1,5,0,1,1,2,0,1,1,4,0,1,1,1,1,5,0,1,1,1,1,5,0
W01Q01,1205,24-Aug-13,6:39:00 PM,3877827,1,1,1,1,2,0,2,1,2,0,3,0,5,0,5,0,9997,5,0,2,0,3,0,1,1,5,0,4,0,4,0,3,0,3,0,2,0,4,0,5,0
W01Q01,1206,24-Aug-13,6:40:00 PM,2231247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,5,0,1,1,2,0,1,1,1,1,4,0,1,1,2,0,1,1,5,0,9999,0,2,0
W01Q01,1207,24-Aug-13,6:51:00 PM,21589,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,2,9997,0,4,0,4,0,4,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,3,0
W01Q01,1212,24-Aug-13,7:04:00 PM,2188069,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,1228,24-Aug-13,8:04:00 PM,2666549,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,1,1,5,0,1,1,1,1,1,1,1,1,1,1,2,0,4,0,1,1,2,0,4,0
W01Q01,1236,24-Aug-13,8:48:00 PM,4442830,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,4,0,1,1,1,1,1,1,1,1,1,1,4,0,4,0,5,0,1,1
W01Q01,1242,24-Aug-13,9:15:00 PM,3091767,1,1,1,1,1,1,2,1,1,1,1,1,5,0,1,1,9997,1,1,1,1,2,0,4,0,1,1,4,0,1,1,2,0,4,0,2,0,3,0,5,0
W01Q01,1245,24-Aug-13,9:35:00 PM,3825867,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,5,0,3,0,4,0,4,0,1,1,1,1,5,0,2,0,3,0,1,1,3,0,1,1
W01Q01,1246,24-Aug-13,9:43:00 PM,4177102,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,2,0,3,0,1,1,1,1,1,1,3,0,1,1,1,1,1,1,5,0,2,0,4,0
W01Q01,1256,24-Aug-13,10:45:00 PM,4350730,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,2,0
W01Q01,1258,24-Aug-13,10:47:00 PM,2348206,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,4,9997,0,2,0,1,1,1,1,1,1,2,0,1,1,2,0,3,0,4,0,5,0,5,0
W01Q01,1263,24-Aug-13,11:41:00 PM,3060262,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,3,0,3,0,2,0,1,1,1,1,1,1,1,1,1,1,5,0,2,0,2,0
W01Q01,1270,25-Aug-13,12:04:00 AM,1788123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,2,0
W01Q01,1273,25-Aug-13,12:25:00 AM,41126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,4,0,2,0
W01Q01,1279,25-Aug-13,12:41:00 AM,1379640,1,1,1,1,5,0,2,1,1,1,1,1,2,0,1,1,4,9997,0,3,0,1,1,4,0,3,0,4,0,3,0,3,0,4,0,2,0,1,1,5,0
W01Q01,1282,25-Aug-13,12:50:00 AM,3460803,1,1,1,1,1,1,2,1,1,1,1,1,2,0,1,1,9997,2,0,3,0,1,1,1,1,1,1,5,0,1,1,1,1,1,1,2,0,2,0,4,0
W01Q01,1297,25-Aug-13,2:37:00 AM,3371,3,0,3,0,5,0,4,0,1,1,5,0,4,0,4,0,9997,3,0,2,0,5,0,5,0,3,0,2,0,4,0,1,1,1,1,1,1,3,0,3,0
W01Q01,1298,25-Aug-13,2:42:00 AM,2112012,2,0,1,1,2,0,3,0,1,1,1,1,1,1,1,1,1,9997,1,2,0,4,0,5,0,1,1,4,0,4,0,1,1,1,1,1,1,2,0,4,0
W01Q01,1299,25-Aug-13,2:43:00 AM,2076013,2,0,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,4,0,4,0,1,1,1,1,4,0,4,0,1,1,1,1,1,1,2,0,4,0
W01Q01,1306,25-Aug-13,3:22:00 AM,4008488,1,1,1,1,1,1,2,1,1,1,3,0,2,0,1,1,9997,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0
W01Q01,1309,25-Aug-13,3:37:00 AM,4394100,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,9997,1,1,1,1,4,0,2,0,2,0,1,1,1,1,1,1,1,1,2,0,2,0,2,0
W01Q01,1311,25-Aug-13,3:58:00 AM,4100987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9997,0,2,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,3,0,5,0
W01Q01,1317,25-Aug-13,4:39:00 AM,4261064,1,1,3,0,1,1,5,0,1,1,1,1,1,1,1,1,9997,1,1,3,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,1324,25-Aug-13,5:24:00 AM,4394720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
W01Q01,1327,25-Aug-13,5:55:00 AM,12670,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,3,0,1,1,2,0,1,1,4,0,1,1,2,0,1,1,1,1,1,1,4,0
W01Q01,1330,25-Aug-13,6:12:00 AM,2668248,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,2,0,1,1,1,1,1,1,2,0,3,0,3,0,1,1,4,0
W01Q01,1332,25-Aug-13,6:28:00 AM,4366989,1,1,1,1,1,1,5,0,1,1,1,1,4,0,1,1,9997,5,0,5,0,1,1,4,0,1,1,2,0,5,0,2,0,1,1,5,0,5,0,1,1
W01Q01,1334,25-Aug-13,6:38:00 AM,4267720,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,9997,1,3,0,1,1,4,0,1,1,1,1,1,1,1,1,5,0,2,0,3,0,4,0
W01Q01,1335,25-Aug-13,6:46:00 AM,1129453,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,3,0,9999,0,1,1,4,0
W01Q01,1337,25-Aug-13,6:50:00 AM,4260958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9997,0,3,0,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,1,5,0,1,1
W01Q01,1338,25-Aug-13,6:57:00 AM,4146197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,3,0,4,0,2,0,4,0
W01Q01,1341,25-Aug-13,7:29:00 AM,4384478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1,2,0,3,0,3,0,5,0,2,0
W01Q01,1342,25-Aug-13,7:30:00 AM,1390836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,4,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,3,0,5,0
W01Q01,1353,25-Aug-13,8:41:00 AM,3229756,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,4,0,5,0,2,0,4,0
W01Q01,1354,25-Aug-13,8:48:00 AM,3787122,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1
W01Q01,1356,25-Aug-13,9:09:00 AM,36348,1,1,1,1,1,1,5,0,1,1,1,1,4,0,1,1,1,9997,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1
W01Q01,1359,25-Aug-13,9:30:00 AM,3834663,1,1,1,1,1,1,4,0,1,1,1,1,2,0,1,1,9997,3,0,5,0,1,1,4,0,1,1,1,1,1,1,1,1,3,0,2,0,1,1,2,0
W01Q01,1360,25-Aug-13,9:31:00 AM,4464905,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,4,0,1,1,1,1,1,1,5,0,2,0,1,1
W01Q01,1375,25-Aug-13,10:53:00 AM,4450302,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,4,0,5,0
W01Q01,1376,25-Aug-13,10:56:00 AM,3723908,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,1,9997,1,1,1,4,0,4,0,1,1,1,1,1,1,1,1,1,1,3,0,2,0,5,0
W01Q01,1379,25-Aug-13,11:07:00 AM,3155106,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,9999,0,2,0,2,0,4,0
W01Q01,1391,25-Aug-13,12:22:00 PM,3164809,1,1,1,1,1,1,4,0,1,1,1,1,1,1,1,1,9997,2,0,3,0,4,0,1,1,1,1,1,1,1,1,1,1,4,0,5,0,5,0,2,0
W01Q01,1394,25-Aug-13,12:26:00 PM,4420020,2,0,5,0,2,0,4,0,3,0,4,0,1,1,9999,0,9997,4,0,9999,0,5,0,5,0,4,0,2,0,1,1,3,0,1,1,5,0,1,1,1,1
W01Q01,1403,25-Aug-13,1:18:00 PM,2619342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,3,0,5,0
W01Q01,1414,25-Aug-13,2:07:00 PM,4433371,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,3,0,5,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,4,0
W01Q01,1416,25-Aug-13,2:10:00 PM,3761871,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,5,0,4,0,4,0,1,1,4,0,1,1,1,1,5,0,1,1,3,0,1,1
W01Q01,1418,25-Aug-13,2:35:00 PM,4198841,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,3,0,3,0,3,0,1,1
W01Q01,1422,25-Aug-13,2:51:00 PM,3924135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,9999,0,2,0,5,0,4,0
W01Q01,1429,25-Aug-13,3:05:00 PM,547508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1
W01Q01,1430,25-Aug-13,3:09:00 PM,3523416,1,1,1,1,1,1,2,1,1,1,1,1,4,0,1,1,9997,4,0,5,0,2,0,3,0,1,1,1,1,1,1,2,0,1,1,1,1,3,0,2,0
W01Q01,1440,25-Aug-13,3:22:00 PM,1636259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,5,0,1,1,4,0,1,1,2,0,1,1,1,1,2,0,2,0
W01Q01,1444,25-Aug-13,3:34:00 PM,4319966,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,2,0,1,1,1,1,2,0,1,1,2,0,1,1,4,0,1,1,2,0
W01Q01,1445,25-Aug-13,3:39:00 PM,4181143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,5,0
W01Q01,1449,25-Aug-13,3:49:00 PM,2434962,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,5,0,1,1,3,0,2,0
W01Q01,1473,25-Aug-13,5:36:00 PM,3962734,1,1,1,1,1,1,1,1,1,1,4,0,1,1,1,1,9997,2,0,3,0,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,3,0,4,0
W01Q01,1485,25-Aug-13,6:08:00 PM,3346319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9997,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1
W01Q01,1487,25-Aug-13,6:14:00 PM,676568,1,1,1,1,1,1,2,1,1,1,1,1,3,0,1,1,1,9997,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,5,0,1,1,2,0,5,0
W01Q01,1491,25-Aug-13,6:25:00 PM,4412655,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9997,1,2,0,1,1,4,0,1,1,4,0,1,1,2,0,4,0,2,0,5,0,5,0
W01Q01,1494,25-Aug-13,6:52:00 PM,3670186,4,0,1,1,1,1,1,1,1,1,1,1,1,1,4,0,9997,1,1,3,0,1,1,1,1,5,0,1,1,3,0,2,0,1,1,4,0,1,1,1,1
