quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01v1,Q01v2,Q01_corr,Q02,Q02_corr,Q03v1,Q03v2,Q03v3,Q03_corr,Q04v1,Q04v2,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06v3,Q06_corr,Q07v1,Q07v2,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11,Q11_corr,Q12,Q12_corr,Q13,Q13_corr,Q14,Q14_corr,Q15,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19,Q19_corr,Q20,Q20_corr
W05Q01,21069,23-Sep-13,10:16:00 AM,4386436,1,9997,1,1,1,1,9997,9997,1,9997,3,0,3,9997,0,2,9997,9997,0,9999,9999,0,3,9997,0,5,9997,0,4,9997,0,5,0,5,0,#NULL!,0,2,0,1,1,1,1,2,0,3,0,3,0,1,1
W05Q01,21080,23-Sep-13,1:32:00 PM,1207178,9997,1,1,1,1,9997,9997,1,1,4,9997,0,9997,5,0,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,4,0,1,1,4,0,#NULL!,0,3,0,2,0,2,0,1,1,1,1,3,0,5,0
W05Q01,21086,23-Sep-13,1:56:00 PM,3818284,9997,2,0,1,1,9999,9999,9999,0,9997,1,1,9999,9999,0,4,9997,9997,0,9999,9999,0,1,9997,1,9997,1,1,4,9997,0,5,0,1,1,#NULL!,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0
W05Q01,21092,23-Sep-13,2:30:00 PM,2729371,9997,1,1,1,1,1,9997,9997,1,1,9997,1,1,9997,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,4,0,3,9997,0,5,0,3,0,#NULL!,0,3,0,2,0,3,0,1,1,1,1,1,1,4,0
W05Q01,21094,23-Sep-13,2:49:00 PM,4094156,9997,1,1,5,0,9997,9997,5,0,2,9997,0,9997,1,1,9997,9997,4,0,9999,9999,0,3,9997,0,9997,4,0,3,9997,0,5,0,3,0,#NULL!,0,5,0,5,0,5,0,1,1,5,0,1,1,1,1
W05Q01,21096,23-Sep-13,2:56:00 PM,4520491,9997,1,1,3,0,9997,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21097,23-Sep-13,2:57:00 PM,4346505,1,9997,1,1,1,9997,1,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,5,0,4,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21102,23-Sep-13,3:13:00 PM,3022783,1,9997,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,4,0,1,1,1,1,4,0,1,1,1,1,1,1
W05Q01,21107,23-Sep-13,3:48:00 PM,4589122,9997,3,0,2,0,9997,9997,1,1,9997,4,0,9997,7,0,9997,1,9997,1,9999,9999,0,9997,1,1,9997,5,0,9997,4,0,5,0,1,1,#NULL!,0,3,0,4,0,5,0,5,0,4,0,1,1,4,0
W05Q01,21109,23-Sep-13,3:49:00 PM,4077910,9997,3,0,1,1,9997,2,9997,0,9997,1,1,5,9997,0,9997,9997,1,1,9999,9999,0,9997,1,1,3,9997,0,9997,3,0,5,0,1,1,#NULL!,0,3,0,4,0,5,0,4,0,5,0,4,0,3,0
W05Q01,21116,23-Sep-13,4:02:00 PM,585471,9997,1,1,1,1,9997,9997,4,0,2,9997,0,1,9997,1,9997,5,9997,0,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,5,0,2,0,#NULL!,0,3,0,2,0,3,0,1,1,1,1,1,1,5,0
W05Q01,21127,23-Sep-13,5:08:00 PM,3564084,1,9997,1,1,1,9997,1,9997,1,1,9997,1,9997,1,1,9997,9997,5,0,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,1,1,2,0,#NULL!,0,2,0,1,1,1,1,1,1,1,1,3,0,1,1
W05Q01,21128,23-Sep-13,5:08:00 PM,4364899,1,9997,1,5,0,9997,9997,7,0,3,9997,0,9997,5,0,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,4,0,1,1,#NULL!,0,3,0,2,0,4,0,4,0,1,1,3,0,5,0
W05Q01,21130,23-Sep-13,5:15:00 PM,3920453,9997,1,1,5,0,1,9997,9997,1,9997,1,1,9997,1,1,5,9997,9997,0,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,1,1,4,0
W05Q01,21133,23-Sep-13,5:48:00 PM,1528511,9997,1,1,5,0,9997,9997,1,1,1,9997,1,5,9997,0,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,2,0,#NULL!,0,3,0,5,0,3,0,1,1,1,1,1,1,4,0
W05Q01,21138,23-Sep-13,6:27:00 PM,2492068,9997,1,1,1,1,9997,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,2,0,#NULL!,0,1,1,2,0,3,0,4,0,1,1,1,1,1,1
W05Q01,21144,23-Sep-13,7:13:00 PM,2304957,9997,1,1,1,1,1,9997,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,4,0,1,1
W05Q01,21152,23-Sep-13,7:40:00 PM,4215150,1,9997,1,5,0,1,9997,9997,1,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,2,0,1,9997,1,1,1,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,4,0,1,1
W05Q01,21153,23-Sep-13,7:48:00 PM,2766756,1,9997,1,1,1,9997,1,9997,1,9997,5,0,9997,6,0,5,9997,9997,0,9999,9999,0,9997,5,0,9997,5,0,9997,1,1,5,0,4,0,#NULL!,0,1,1,2,0,4,0,1,1,5,0,1,1,5,0
W05Q01,21155,23-Sep-13,7:57:00 PM,4194269,1,9997,1,1,1,1,9997,9997,1,9997,1,1,5,9997,0,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21156,23-Sep-13,7:58:00 PM,2091949,1,9997,1,5,0,9997,9997,1,1,1,9997,1,5,9997,0,9997,9997,5,0,9999,9999,0,9997,1,1,1,9997,1,3,9997,0,1,1,3,0,#NULL!,0,1,1,1,1,1,1,1,1,5,0,1,1,1,1
W05Q01,21157,23-Sep-13,8:06:00 PM,4316368,9997,1,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,4,0,#NULL!,0,5,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21172,23-Sep-13,9:02:00 PM,4400770,1,9997,1,3,0,1,9997,9997,1,9997,1,1,5,9997,0,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,1,1,2,0,2,0,1,1,1,1,3,0,1,1
W05Q01,21175,23-Sep-13,9:23:00 PM,3190710,9997,1,1,3,0,9997,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,1,1,1,1,3,0,1,1,1,1,1,1,2,0
W05Q01,21177,23-Sep-13,9:31:00 PM,3250989,1,9997,1,3,0,9997,6,9997,0,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,2,0,2,0,1,1,1,1,1,1,1,1
W05Q01,21180,23-Sep-13,10:16:00 PM,123328,1,9997,1,3,0,5,9997,9997,0,1,9997,1,5,9997,0,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,2,0,#NULL!,0,5,0,2,0,1,1,5,0,5,0,1,1,1,1
W05Q01,21188,23-Sep-13,10:56:00 PM,4502277,9997,1,1,5,0,9997,1,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,4,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21201,23-Sep-13,11:34:00 PM,773066,9997,1,1,1,1,9997,6,9997,0,9997,1,1,4,9997,0,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,3,0,3,0,#NULL!,0,2,0,1,1,1,1,1,1,5,0,1,1,1,1
W05Q01,21204,23-Sep-13,11:37:00 PM,4553945,1,9997,1,1,1,9997,9997,1,1,1,9997,1,4,9997,0,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,2,0,#NULL!,0,5,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21207,23-Sep-13,11:44:00 PM,2301739,1,9997,1,5,0,9997,9997,1,1,1,9997,1,9997,1,1,9997,9997,5,0,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,2,0
W05Q01,21210,24-Sep-13,12:56:00 AM,3259592,1,9997,1,5,0,9997,9997,1,1,9997,1,1,9997,1,1,5,9997,9997,0,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,1,1,5,0,3,0,1,1,1,1,4,0,4,0
W05Q01,21213,24-Sep-13,1:37:00 AM,4130215,9997,1,1,1,1,9997,6,9997,0,9997,1,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,2,0,#NULL!,0,3,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21225,24-Sep-13,2:46:00 AM,4718342,9997,1,1,1,1,9997,9997,7,0,9997,1,1,1,9997,1,9997,5,9997,0,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,4,0
W05Q01,21227,24-Sep-13,2:55:00 AM,4117008,4,9997,0,5,0,9997,4,9997,0,9997,1,1,5,9997,0,5,9997,9997,0,9999,9999,0,9997,4,0,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,4,0,1,1,3,0,2,0,1,1,1,1,1,1
W05Q01,21228,24-Sep-13,3:04:00 AM,3496713,9997,1,1,1,1,1,9997,9997,1,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21232,24-Sep-13,3:38:00 AM,2494892,9997,1,1,1,1,9997,6,9997,0,1,9997,1,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,5,0,1,1,1,1,2,0
W05Q01,21233,24-Sep-13,3:47:00 AM,4111830,9997,1,1,3,0,9997,9997,1,1,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,5,0,2,0,5,0,3,0,1,1,1,1,1,1
W05Q01,21236,24-Sep-13,4:10:00 AM,2360596,9997,1,1,1,1,1,9997,9997,1,1,9997,1,9997,1,1,9997,9997,5,0,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,3,0,1,1
W05Q01,21248,24-Sep-13,5:41:00 AM,4392717,2,9997,0,1,1,9997,1,9997,1,9997,1,1,1,9997,1,1,9997,9997,1,9999,9999,0,1,9997,1,9997,1,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,3,0,5,0,2,0
W05Q01,21253,24-Sep-13,6:36:00 AM,635278,1,9997,1,1,1,9997,9997,1,1,1,9997,1,5,9997,0,5,9997,9997,0,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21255,24-Sep-13,7:56:00 AM,4556652,9997,1,1,4,0,1,9997,9997,1,1,9997,1,5,9997,0,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,4,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21257,24-Sep-13,8:07:00 AM,2950573,2,9997,0,4,0,9997,7,9997,0,2,9997,0,9997,5,0,9997,2,9997,0,9999,9999,0,9997,2,0,9997,4,0,9997,3,0,4,0,2,0,#NULL!,0,5,0,3,0,4,0,3,0,4,0,4,0,1,1
W05Q01,21258,24-Sep-13,8:13:00 AM,1047257,1,9997,1,1,1,1,9997,9997,1,1,9997,1,9997,1,1,9997,5,9997,0,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,4,0,#NULL!,0,4,0,1,1,1,1,2,0,1,1,1,1,1,1
W05Q01,21262,24-Sep-13,9:10:00 AM,4385093,1,9997,1,1,1,9997,9997,1,1,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,2,0,4,0,1,1,3,0,3,0,1,1
W05Q01,21264,24-Sep-13,9:22:00 AM,4193515,9997,1,1,1,1,3,9997,9997,0,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,1,1,#NULL!,0,3,0,1,1,4,0,1,1,1,1,1,1,1,1
W05Q01,21272,24-Sep-13,11:02:00 AM,2924102,9997,1,1,5,0,9997,9997,1,1,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,1,1,1,1,#NULL!,0,3,0,1,1,4,0,1,1,1,1,1,1,1,1
W05Q01,21274,24-Sep-13,11:21:00 AM,4173924,1,9997,1,3,0,9997,9997,1,1,9997,1,1,9997,1,1,9997,4,9997,0,9999,9999,0,9997,2,0,1,9997,1,1,9997,1,4,0,1,1,#NULL!,0,5,0,5,0,3,0,2,0,1,1,1,1,1,1
W05Q01,21276,24-Sep-13,11:42:00 AM,4374640,1,9997,1,5,0,1,9997,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21279,24-Sep-13,12:53:00 PM,20949,9997,1,1,1,1,1,9997,9997,1,9997,1,1,5,9997,0,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,3,0,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21281,24-Sep-13,1:15:00 PM,3204853,9997,1,1,2,0,1,9997,9997,1,9997,1,1,9997,6,0,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,3,0,2,0,4,0,1,1,4,0,1,1
W05Q01,21282,24-Sep-13,1:19:00 PM,1907578,9997,1,1,1,1,9997,6,9997,0,9997,1,1,5,9997,0,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21290,24-Sep-13,1:49:00 PM,3158578,1,9997,1,1,1,9997,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21295,24-Sep-13,2:41:00 PM,3941492,9997,1,1,1,1,5,9997,9997,0,1,9997,1,7,9997,0,9997,5,9997,0,9999,9999,0,9997,1,1,9997,3,0,9997,4,0,5,0,1,1,#NULL!,0,1,1,4,0,2,0,9999,0,3,0,3,0,3,0
W05Q01,21299,24-Sep-13,3:07:00 PM,3955316,1,9997,1,2,0,9997,9997,1,1,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,9997,5,0,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,5,0,3,0,1,1,3,0,1,1,1,1,1,1
W05Q01,21311,24-Sep-13,4:13:00 PM,4150994,9997,1,1,1,1,9997,1,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,3,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21312,24-Sep-13,4:27:00 PM,4285966,1,9997,1,1,1,9997,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,1,9999,9999,0,5,9997,0,1,9997,1,9997,3,0,5,0,2,0,#NULL!,0,3,0,3,0,3,0,1,1,2,0,4,0,5,0
W05Q01,21314,24-Sep-13,4:32:00 PM,2918645,1,9997,1,1,1,1,9997,9997,1,1,9997,1,9997,1,1,4,9997,9997,0,9999,9999,0,9997,5,0,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,2,0,1,1,1,1,1,1,1,1,3,0,4,0
W05Q01,21324,24-Sep-13,5:11:00 PM,4286658,9997,1,1,3,0,9997,6,9997,0,1,9997,1,1,9997,1,9997,1,9997,1,9999,9999,0,9997,1,1,9997,4,0,1,9997,1,5,0,1,1,#NULL!,0,2,0,1,1,3,0,2,0,1,1,3,0,3,0
W05Q01,21328,24-Sep-13,5:40:00 PM,3175991,1,9997,1,5,0,1,9997,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21329,24-Sep-13,5:42:00 PM,3523416,9997,1,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,1,1,#NULL!,0,4,0,2,0,3,0,4,0,1,1,4,0,1,1
W05Q01,21333,24-Sep-13,6:01:00 PM,3568846,9997,1,1,1,1,9997,1,9997,1,1,9997,1,9997,5,0,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,2,0,#NULL!,0,2,0,1,1,3,0,5,0,1,1,3,0,1,1
W05Q01,21334,24-Sep-13,6:12:00 PM,138605,4,9997,0,1,1,9997,9997,6,0,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,2,0,1,1,1,1,#NULL!,0,3,0,1,1,1,1,1,1,1,1,3,0,1,1
W05Q01,21343,24-Sep-13,7:26:00 PM,1643747,9997,3,0,1,1,1,9997,9997,1,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21344,24-Sep-13,7:27:00 PM,1521339,1,9997,1,1,1,9997,9997,2,0,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,4,0,#NULL!,0,5,0,1,1,1,1,4,0,1,1,1,1,1,1
W05Q01,21347,24-Sep-13,7:56:00 PM,3991455,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,1,1,1,1,1,1,3,0,1,1,1,1
W05Q01,21352,24-Sep-13,8:19:00 PM,1189652,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,9997,5,9997,0,9999,9999,0,9997,1,1,1,9997,1,3,9997,0,5,0,3,0,#NULL!,0,5,0,9999,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21355,24-Sep-13,8:25:00 PM,4497629,1,9997,1,1,1,9997,9997,7,0,9997,3,0,1,9997,1,5,9997,9997,0,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,9999,0,#NULL!,0,5,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21356,24-Sep-13,8:26:00 PM,1007244,9997,1,1,5,0,9997,9997,6,0,9997,1,1,9997,1,1,5,9997,9997,0,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,5,0,5,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21363,24-Sep-13,9:25:00 PM,4486662,1,9997,1,1,1,1,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,2,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,5,0
W05Q01,21367,24-Sep-13,9:37:00 PM,2294712,9997,1,1,1,1,9997,9997,1,1,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,9997,1,1,1,9997,1,9997,1,1,1,1,3,0,#NULL!,0,4,0,2,0,1,1,4,0,1,1,1,1,1,1
W05Q01,21375,24-Sep-13,10:35:00 PM,2252766,2,9997,0,5,0,1,9997,9997,1,9997,1,1,9997,1,1,5,9997,9997,0,9999,9999,0,3,9997,0,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21377,24-Sep-13,10:57:00 PM,4142590,1,9997,1,1,1,9997,9997,6,0,9997,1,1,4,9997,0,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,4,0,#NULL!,0,2,0,1,1,3,0,4,0,1,1,1,1,1,1
W05Q01,21379,24-Sep-13,11:14:00 PM,4168258,1,9997,1,1,1,1,9997,9997,1,9997,1,1,1,9997,1,9997,9997,1,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,5,0,2,0,#NULL!,0,4,0,3,0,3,0,1,1,5,0,3,0,1,1
W05Q01,21381,24-Sep-13,11:23:00 PM,2103276,9997,1,1,3,0,7,9997,9997,0,1,9997,1,1,9997,1,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,5,0,1,1,3,0,1,1,1,1,1,1,1,1
W05Q01,21383,24-Sep-13,11:38:00 PM,3755632,2,9997,0,1,1,2,9997,9997,0,9997,1,1,2,9997,0,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,9997,3,0,9999,0,2,0,#NULL!,0,3,0,3,0,1,1,4,0,5,0,5,0,1,1
W05Q01,21384,24-Sep-13,11:51:00 PM,4892883,1,9997,1,1,1,9997,1,9997,1,2,9997,0,9997,5,0,5,9997,9997,0,9999,9999,0,5,9997,0,1,9997,1,9997,2,0,5,0,4,0,#NULL!,0,5,0,1,1,4,0,4,0,4,0,1,1,2,0
W05Q01,21389,25-Sep-13,12:55:00 AM,2841971,9997,1,1,1,1,9997,9997,6,0,1,9997,1,9997,1,1,1,9997,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,2,0,#NULL!,0,5,0,2,0,3,0,1,1,1,1,1,1,4,0
W05Q01,21392,25-Sep-13,1:08:00 AM,2898355,1,9997,1,1,1,9997,1,9997,1,1,9997,1,5,9997,0,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21393,25-Sep-13,1:08:00 AM,806909,1,9997,1,1,1,1,9997,9997,1,1,9997,1,5,9997,0,9997,9997,1,1,9999,9999,0,1,9997,1,9997,5,0,9997,1,1,5,0,3,0,#NULL!,0,1,1,1,1,3,0,5,0,1,1,1,1,1,1
W05Q01,21396,25-Sep-13,1:37:00 AM,3532514,9997,1,1,1,1,9997,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9999,9999,0,5,9997,0,1,9997,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21406,25-Sep-13,3:23:00 AM,4471745,1,9997,1,1,1,9997,1,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,3,0,#NULL!,0,3,0,2,0,1,1,1,1,1,1,1,1,1,1
W05Q01,21410,25-Sep-13,4:17:00 AM,4316709,1,9997,1,5,0,1,9997,9997,1,9997,1,1,1,9997,1,1,9997,9997,1,9999,9999,0,9997,1,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,2,0,1,1,3,0,1,1,5,0,1,1,4,0
W05Q01,21420,25-Sep-13,6:05:00 AM,4235951,9997,1,1,2,0,9997,9997,6,0,1,9997,1,7,9997,0,9997,1,9997,1,9999,9999,0,1,9997,1,1,9997,1,9997,1,1,5,0,2,0,#NULL!,0,1,1,1,1,5,0,4,0,1,1,1,1,2,0
W05Q01,21422,25-Sep-13,6:18:00 AM,3240936,9997,1,1,4,0,9997,9997,6,0,9997,5,0,9997,2,0,9997,9997,4,0,9999,9999,0,9997,4,0,3,9997,0,9997,4,0,4,0,1,1,#NULL!,0,5,0,4,0,3,0,2,0,5,0,2,0,3,0
W05Q01,21425,25-Sep-13,7:40:00 AM,3068166,1,9997,1,1,1,1,9997,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,3,0,1,1,3,0,1,1,5,0,1,1,1,1
W05Q01,21427,25-Sep-13,8:11:00 AM,4189068,1,9997,1,1,1,9997,6,9997,0,9997,1,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,4,9997,0,9997,1,1,5,0,3,0,#NULL!,0,3,0,2,0,3,0,1,1,1,1,1,1,1,1
W05Q01,21429,25-Sep-13,8:42:00 AM,396035,2,9997,0,2,0,1,9997,9997,1,1,9997,1,9997,5,0,9997,1,9997,1,9999,9999,0,9997,1,1,9997,1,1,1,9997,1,5,0,3,0,#NULL!,0,5,0,2,0,3,0,1,1,1,1,1,1,1,1
W05Q01,21431,25-Sep-13,8:44:00 AM,3609465,1,9997,1,1,1,9997,9997,1,1,1,9997,1,1,9997,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,1,1,3,0,#NULL!,0,3,0,1,1,1,1,3,0,1,1,1,1,1,1
W05Q01,21432,25-Sep-13,8:53:00 AM,4030124,1,9997,1,4,0,9997,6,9997,0,1,9997,1,9997,1,1,9997,1,9997,1,9999,9999,0,1,9997,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,2,0,1,1,1,1,1,1,1,1,1,1,4,0
W05Q01,21436,25-Sep-13,9:16:00 AM,4353221,9997,1,1,1,1,1,9997,9997,1,9997,1,1,4,9997,0,9997,9997,1,1,9999,9999,0,9997,1,1,9997,1,1,9997,1,1,5,0,3,0,#NULL!,0,1,1,2,0,1,1,4,0,3,0,3,0,1,1
W05Q01,21437,25-Sep-13,9:18:00 AM,3040352,1,9997,1,5,0,1,9997,9997,1,9997,1,1,9997,1,1,9997,5,9997,0,9999,9999,0,1,9997,1,1,9997,1,1,9997,1,1,1,3,0,#NULL!,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1
W05Q01,21439,25-Sep-13,9:39:00 AM,3102717,1,9997,1,5,0,1,9997,9997,1,1,9997,1,9997,1,1,9997,5,9997,0,9999,9999,0,9997,1,1,4,9997,0,9997,1,1,5,0,2,0,#NULL!,0,3,0,1,1,4,0,4,0,1,1,1,1,5,0
