quiz,submission_id,submission_date,submission_time,coursera_user_id,Q01,Q01_corr,Q02v1,Q02v2,Q02_corr,Q03v1,Q03v2,Q03_corr,Q04v1,Q04v2,Q04_corr,Q05v1,Q05v2,Q05_corr,Q06v1,Q06v2,Q06_corr,Q07v1,Q07v2,Q07_corr,Q08v1,Q08v2,Q08_corr,Q09v1,Q09v2,Q09_corr,Q10v1,Q10v2,Q10_corr,Q11v1,Q11v2,Q11v3,Q11_corr,Q12v1,Q12v2,Q12v3,Q12v4,Q12v5,Q12_corr,Q13v1,Q13v2,Q13_corr,Q14v1,Q14v2,Q14v3,Q14_corr,Q15v1,Q15v2,Q15v3,Q15v4,Q15_corr,Q16,Q16_corr,Q17,Q17_corr,Q18,Q18_corr,Q19v1,Q19v2,Q19_corr,Q20,Q20_corr
W07Q01,27112,13-Oct-13,11:02:00 PM,4117008,3,0,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,5,0,1,9997,1,9997,1,1,2,9997,0,9997,1,1,9997,5,9997,0,9997,9997,9997,3,9997,0,1,9997,1,9997,9997,5,0,9997,9997,9997,4,0,1,1,4,0,1,1,1,9997,1,1,1
W07Q01,27113,13-Oct-13,11:03:00 PM,4255979,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,1,9997,9997,1,9997,1,9997,9997,9997,1,1,9997,1,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,27121,13-Oct-13,11:12:00 PM,4407897,1,1,1,9997,1,2,9997,0,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,2,0,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,5,9997,0,9997,2,0,4,9997,9997,0,9997,9997,2,9997,0,1,1,1,1,1,1,9997,5,0,3,0
W07Q01,27124,13-Oct-13,11:18:00 PM,3159625,4,0,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,5,0,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,9997,2,0,9997,1,9997,9997,9997,1,1,9997,1,9997,3,9997,0,2,9997,9997,9997,0,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,27125,13-Oct-13,11:22:00 PM,4258959,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,4,0,9997,1,1,9997,1,1,9997,2,0,9997,1,1,1,9997,9997,1,9997,9997,1,9997,9997,1,9997,3,0,9997,3,9997,0,9997,5,9997,9997,0,6,0,3,0,1,1,4,9997,0,5,0
W07Q01,27126,13-Oct-13,11:23:00 PM,4336733,1,1,9997,3,0,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,1,9997,1,1,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,27127,13-Oct-13,11:23:00 PM,4417270,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,9997,9997,2,9997,9997,0,1,9997,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,5,0,1,1
W07Q01,27134,13-Oct-13,11:36:00 PM,4449555,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,9997,2,0,2,9997,9997,9997,9997,0,1,9997,1,9997,1,9997,1,2,9997,9997,9997,0,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,27136,13-Oct-13,11:38:00 PM,4495351,3,0,9997,1,1,9997,1,1,3,9997,0,9997,2,0,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,4,0,3,0,5,0,1,1,9997,5,0,1,1
W07Q01,27140,13-Oct-13,11:44:00 PM,3556558,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,2,9997,0,9997,1,1,1,9997,1,9997,1,1,9997,9997,5,0,9997,9997,9997,9997,1,1,1,9997,1,9997,9997,3,0,3,9997,9997,9997,0,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,27143,13-Oct-13,11:44:00 PM,2651263,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,9997,2,0,9997,9997,2,9997,9997,0,1,9997,1,9997,9997,1,1,9997,9997,9997,4,0,2,0,1,1,3,0,9997,1,1,1,1
W07Q01,27145,13-Oct-13,11:47:00 PM,3872320,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,9997,1,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,27149,13-Oct-13,11:51:00 PM,2111255,3,0,1,9997,1,9997,1,1,9997,1,1,5,9997,0,5,9997,0,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,2,9997,9997,0,1,9997,1,9997,1,9997,1,9997,9997,9997,1,1,1,1,3,0,1,1,9997,5,0,1,1
W07Q01,27150,13-Oct-13,11:55:00 PM,1184367,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,9997,2,0,4,9997,9997,9997,9997,0,1,9997,1,1,9997,9997,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,5,0,1,1
W07Q01,27151,13-Oct-13,11:55:00 PM,2947859,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,4,0,4,9997,0,1,9997,1,2,9997,0,9997,4,0,9997,9997,3,0,9997,9997,2,9997,9997,0,1,9997,1,9997,1,9997,1,9997,3,9997,9997,0,1,1,3,0,1,1,9997,1,1,5,0
W07Q01,27152,13-Oct-13,11:56:00 PM,2029693,2,0,9997,1,1,9997,3,0,1,9997,1,1,9997,1,9997,2,0,9997,1,1,9997,1,1,9997,4,0,1,9997,1,9997,1,9997,1,9997,9997,9997,9997,1,1,9997,5,0,9997,3,9997,0,3,9997,9997,9997,0,1,1,4,0,1,1,9997,1,1,5,0
W07Q01,27153,13-Oct-13,11:57:00 PM,3872576,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,9997,5,0,1,1
W07Q01,27154,14-Oct-13,12:00:00 AM,4245471,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,1,9997,4,0,9997,9997,1,1,5,9997,9997,9997,0,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,27157,14-Oct-13,12:06:00 AM,1070353,1,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,9997,1,1,3,9997,0,9997,9997,1,1,9997,4,9997,9997,0,1,1,1,1,1,1,9997,1,1,2,0
W07Q01,27159,14-Oct-13,12:17:00 AM,4470690,1,1,9997,1,1,9997,1,1,9997,1,1,2,9997,0,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,9997,1,9997,9997,1,9997,9997,1,9997,4,0,2,9997,9997,0,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,27160,14-Oct-13,12:17:00 AM,4529385,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,5,0,1,9997,1,1,9997,1,9997,1,1,9997,1,1,5,9997,9997,0,9997,9997,2,9997,9997,0,9997,1,1,9997,1,9997,1,9997,1,9997,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,27161,14-Oct-13,12:18:00 AM,4137586,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,1,5,9997,0,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,27162,14-Oct-13,12:21:00 AM,4372978,1,1,9997,1,1,1,9997,1,9997,1,1,2,9997,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,1,9997,9997,1,1,9997,9997,9997,9997,1,1,9997,1,5,9997,9997,0,1,9997,9997,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,27165,14-Oct-13,12:24:00 AM,1679775,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,3,0,9997,1,1,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,9997,9997,1,1,1,9997,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,27166,14-Oct-13,12:24:00 AM,2099994,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,4,0,9997,1,1,9997,5,9997,0,9997,9997,2,9997,9997,0,1,9997,1,1,9997,9997,1,3,9997,9997,9997,0,3,0,1,1,3,0,9997,5,0,3,0
W07Q01,27172,14-Oct-13,12:32:00 AM,2630926,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,9997,1,9997,9997,1,9997,9997,1,9997,1,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,1,1,3,0,9997,1,1,1,1
W07Q01,27173,14-Oct-13,12:33:00 AM,4394953,1,1,1,9997,1,9997,1,1,3,9997,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,4,9997,0,9997,9997,1,9997,9997,1,1,9997,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,3,0,1,9997,1,3,0
W07Q01,27177,14-Oct-13,12:40:00 AM,4178671,5,0,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,2,0,1,9997,1,9997,1,1,1,9997,1,9997,4,0,9997,9997,1,1,9997,9997,2,9997,9997,0,1,9997,1,9997,1,9997,1,4,9997,9997,9997,0,4,0,1,1,1,1,1,9997,1,3,0
W07Q01,27184,14-Oct-13,12:48:00 AM,4471968,1,1,4,9997,0,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,3,0,1,9997,1,1,9997,1,1,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,9997,2,0,9997,9997,1,1,9997,9997,2,9997,0,1,1,1,1,1,1,9997,5,0,1,1
W07Q01,27185,14-Oct-13,12:50:00 AM,3283034,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,4,0,1,9997,1,9997,2,9997,0,3,9997,9997,9997,9997,0,9997,3,0,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,27188,14-Oct-13,12:52:00 AM,3035988,1,1,1,9997,1,9997,1,1,9997,2,0,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,2,0,1,9997,1,1,9997,9997,1,9997,9997,9997,9997,1,1,9997,3,0,9997,9997,5,0,9997,9997,1,9997,1,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,27189,14-Oct-13,12:52:00 AM,1793947,3,0,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,9997,2,9997,0,9997,9997,9997,2,9997,0,1,9997,1,9997,1,9997,1,9997,9997,9997,5,0,4,0,3,0,1,1,9997,5,0,1,1
W07Q01,27191,14-Oct-13,12:54:00 AM,3930331,3,0,9997,1,1,9997,3,0,2,9997,0,4,9997,0,1,9997,1,1,9997,1,9997,1,1,9997,4,0,1,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,9997,1,1,1,9997,9997,1,9997,2,9997,9997,0,2,0,5,0,1,1,9997,5,0,3,0
W07Q01,27192,14-Oct-13,12:56:00 AM,2716132,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,9997,1,9997,9997,2,9997,9997,0,1,9997,1,9997,1,9997,1,9997,4,9997,9997,0,1,1,1,1,3,0,9997,5,0,1,1
W07Q01,27193,14-Oct-13,12:56:00 AM,3190710,2,0,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,5,9997,9997,0,9997,9997,2,9997,9997,0,9997,1,1,1,9997,9997,1,9997,9997,9997,1,1,1,1,1,1,3,0,9997,4,0,1,1
W07Q01,27194,14-Oct-13,12:56:00 AM,4117786,2,0,1,9997,1,4,9997,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,4,9997,0,1,9997,9997,1,9997,9997,9997,9997,1,1,9997,2,0,9999,9999,9999,0,5,9997,9997,9997,0,1,1,1,1,3,0,1,9997,1,1,1
W07Q01,27195,14-Oct-13,1:00:00 AM,4381838,1,1,9997,1,1,9997,1,1,3,9997,0,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,1,9997,1,1,9997,9997,1,1,9997,9997,9997,9997,1,9997,4,0,9997,2,9997,0,9997,5,9997,9997,0,4,0,1,1,1,1,9997,2,0,3,0
W07Q01,27197,14-Oct-13,1:01:00 AM,3898346,1,1,9997,1,1,9997,1,1,3,9997,0,9997,1,1,1,9997,1,4,9997,0,9997,1,1,9997,1,1,1,9997,1,9997,1,9997,1,9997,9997,9997,9997,1,1,9997,1,1,9997,5,9997,0,9997,9997,9997,4,0,4,0,1,1,1,1,1,9997,1,1,1
W07Q01,27199,14-Oct-13,1:06:00 AM,4471832,3,0,1,9997,1,9997,1,1,9997,1,1,2,9997,0,9997,5,0,9997,3,0,1,9997,1,9997,5,0,1,9997,1,1,9997,9997,1,9997,9997,9997,2,9997,0,9997,1,1,2,9997,9997,0,9997,9997,9997,2,0,3,0,3,0,3,0,5,9997,0,1,1
W07Q01,27200,14-Oct-13,1:07:00 AM,4261064,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,9997,1,9997,9997,1,9997,9997,1,1,9997,1,9997,9997,1,1,1,9997,9997,9997,1,1,1,1,1,3,0,1,9997,1,1,1
W07Q01,27201,14-Oct-13,1:07:00 AM,2295477,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,2,9997,0,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,9997,1,1,9997,9997,2,9997,9997,0,1,9997,1,1,9997,9997,1,9997,9997,9997,4,0,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,27202,14-Oct-13,1:08:00 AM,3568846,1,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,1,1,9997,1,9997,1,9997,1,9997,9997,1,9997,1,1,1,5,0,3,0,1,9997,1,1,1
W07Q01,27209,14-Oct-13,1:17:00 AM,4104762,1,1,9997,1,1,1,9997,1,3,9997,0,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,4,0,9997,1,9997,1,9997,9997,2,9997,9997,0,1,9997,1,9997,9997,5,0,9997,9997,9997,1,1,1,1,1,1,1,1,9997,5,0,1,1
W07Q01,27213,14-Oct-13,1:32:00 AM,920332,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,9997,2,0,3,9997,9997,9997,9997,0,1,9997,1,9997,9997,2,0,9997,9997,1,9997,1,1,1,1,1,1,1,9997,5,0,1,1
W07Q01,27215,14-Oct-13,1:34:00 AM,2095198,5,0,1,9997,1,9997,1,1,3,9997,0,2,9997,0,9997,2,0,9997,1,1,9997,3,0,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,2,9997,0,9997,4,0,9997,9997,3,0,9997,9997,1,9997,1,1,1,1,1,3,0,5,9997,0,3,0
W07Q01,27216,14-Oct-13,1:36:00 AM,4367889,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,4,0,9997,5,9997,0,9997,9997,1,9997,9997,1,3,9997,0,9997,1,9997,1,9997,5,9997,9997,0,1,1,1,1,1,1,1,9997,1,5,0
W07Q01,27223,14-Oct-13,1:45:00 AM,4249486,1,1,9997,2,0,9997,5,0,9997,1,1,1,9997,1,3,9997,0,4,9997,0,9997,2,0,9997,1,1,9997,1,1,9997,9997,2,0,9997,9997,5,9997,9997,0,9997,5,0,9997,1,9997,1,9997,5,9997,9997,0,3,0,1,1,3,0,9997,1,1,4,0
W07Q01,27224,14-Oct-13,1:46:00 AM,239084,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,9997,1,9997,9997,9997,2,9997,0,9997,4,0,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,27225,14-Oct-13,1:49:00 AM,4403371,5,0,1,9997,1,5,9997,0,9997,1,1,9997,1,1,1,9997,1,9997,1,1,9997,5,0,2,9997,0,9997,4,0,5,9997,9997,0,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,1,1,1,3,0,1,1,9997,1,1,3,0
W07Q01,27226,14-Oct-13,1:50:00 AM,3935402,2,0,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,4,9997,0,1,9997,1,1,9997,1,9997,1,1,9997,2,9997,0,9997,9997,9997,9997,1,1,9997,1,1,5,9997,9997,0,9997,5,9997,9997,0,1,1,1,1,3,0,9997,5,0,3,0
W07Q01,27227,14-Oct-13,1:53:00 AM,2245130,1,1,1,9997,1,9997,1,1,3,9997,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,5,9997,9997,0,9997,9997,9997,2,9997,0,1,9997,1,5,9997,9997,0,9997,1,9997,9997,1,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,27230,14-Oct-13,1:58:00 AM,4267776,1,1,1,9997,1,3,9997,0,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,2,9997,9997,0,1,9997,9997,9997,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,27231,14-Oct-13,1:58:00 AM,3296105,1,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,4,9997,0,9997,1,1,1,9997,1,9997,1,1,9997,1,9997,1,3,9997,9997,9997,9997,0,1,9997,1,9997,9997,1,1,9997,9997,9997,4,0,1,1,1,1,1,1,1,9997,1,5,0
W07Q01,27238,14-Oct-13,2:11:00 AM,4079953,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,4,0,9997,3,0,1,9997,1,1,9997,1,9997,1,1,9997,5,9997,0,1,9997,9997,9997,9997,1,9997,1,1,9997,9997,3,0,9997,9997,9997,4,0,1,1,1,1,3,0,9997,5,0,4,0
W07Q01,27239,14-Oct-13,2:15:00 AM,4145427,1,1,9997,5,0,9997,1,1,3,9997,0,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,9997,1,1,5,9997,9997,0,9997,1,9997,9997,9997,1,1,9997,1,9997,9997,4,0,9997,4,9997,9997,0,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,27241,14-Oct-13,2:20:00 AM,4403949,1,1,1,9997,1,1,9997,1,1,9997,1,5,9997,0,9997,1,1,4,9997,0,1,9997,1,9997,1,1,1,9997,1,1,9997,9997,1,4,9997,9997,9997,9997,0,1,9997,1,9997,1,9997,1,9997,2,9997,9997,0,3,0,5,0,3,0,1,9997,1,3,0
W07Q01,27243,14-Oct-13,2:20:00 AM,4196718,1,1,9997,1,1,5,9997,0,9997,1,1,1,9997,1,9997,1,1,9997,1,1,9997,5,0,1,9997,1,1,9997,1,9997,2,9997,0,9997,9997,9997,9997,1,1,1,9997,1,9997,1,9997,1,9997,2,9997,9997,0,4,0,3,0,1,1,1,9997,1,1,1
W07Q01,27244,14-Oct-13,2:21:00 AM,4420667,1,1,1,9997,1,1,9997,1,3,9997,0,1,9997,1,1,9997,1,9997,3,0,1,9997,1,9997,4,0,1,9997,1,9997,2,9997,0,4,9997,9997,9997,9997,0,9997,1,1,4,9997,9997,0,9997,9997,1,9997,1,1,1,3,0,1,1,9997,5,0,3,0
W07Q01,27250,14-Oct-13,2:26:00 AM,4463520,1,1,1,9997,1,1,9997,1,3,9997,0,9997,2,0,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,2,9997,0,9997,2,9997,9997,9997,0,1,9997,1,4,9997,9997,0,4,9997,9997,9997,0,3,0,4,0,3,0,9997,5,0,5,0
W07Q01,27251,14-Oct-13,2:27:00 AM,4145235,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,4,0,9997,9997,1,1,4,9997,9997,9997,9997,0,9997,1,1,1,9997,9997,1,1,9997,9997,9997,1,1,1,1,1,1,1,9997,5,0,1,1
W07Q01,27253,14-Oct-13,2:28:00 AM,4398776,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,5,9997,0,9997,1,9997,9997,9997,1,9997,1,1,5,9997,9997,0,1,9997,9997,9997,1,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,27255,14-Oct-13,2:28:00 AM,1692055,1,1,1,9997,1,9997,1,1,3,9997,0,1,9997,1,1,9997,1,9997,3,0,1,9997,1,1,9997,1,1,9997,1,9997,5,9997,0,1,9997,9997,9997,9997,1,9997,1,1,5,9997,9997,0,9997,4,9997,9997,0,1,1,1,1,1,1,9997,1,1,1,1
W07Q01,27256,14-Oct-13,2:28:00 AM,4125285,1,1,1,9997,1,9997,1,1,1,9997,1,9997,2,0,9997,2,0,9997,1,1,5,9997,0,9997,4,0,9997,1,1,9997,2,9997,0,9997,9997,1,9997,9997,1,9997,1,1,9997,5,9997,0,5,9997,9997,9997,0,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,27257,14-Oct-13,2:29:00 AM,4085947,1,1,4,9997,0,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,4,0,9997,4,0,9997,9997,1,1,4,9997,9997,9997,9997,0,1,9997,1,9997,1,9997,1,9997,5,9997,9997,0,1,1,3,0,1,1,9997,1,1,1,1
W07Q01,27258,14-Oct-13,2:29:00 AM,4316368,3,0,9997,1,1,9997,1,1,9997,5,0,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,1,9997,4,9997,9997,0,1,1,1,1,1,1,4,9997,0,1,1
W07Q01,27261,14-Oct-13,2:34:00 AM,2509534,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,9997,2,0,1,9997,9997,9997,9997,1,9997,1,1,9997,1,9997,1,5,9997,9997,9997,0,1,1,1,1,1,1,9997,1,1,3,0
W07Q01,27265,14-Oct-13,2:37:00 AM,146688,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,9997,2,0,9997,9997,9997,9997,1,1,1,9997,1,9997,1,9997,1,9997,9997,9997,1,1,4,0,3,0,1,1,1,9997,1,1,1
W07Q01,27266,14-Oct-13,2:37:00 AM,1910467,2,0,1,9997,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,2,9997,9997,0,1,9997,1,9997,1,9997,1,9997,9997,5,9997,0,1,1,1,1,1,1,1,9997,1,3,0
W07Q01,27269,14-Oct-13,2:40:00 AM,3964049,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,3,0,1,9997,1,1,9997,1,9997,1,1,5,9997,9997,0,9997,1,9997,9997,9997,1,9997,1,1,9997,9997,1,1,9997,9997,1,9997,1,1,1,1,1,1,1,9997,5,0,5,0
W07Q01,27270,14-Oct-13,2:41:00 AM,4069542,4,0,2,9997,0,9997,1,1,9997,1,1,9997,1,1,1,9997,1,9997,5,0,9997,5,0,5,9997,0,9997,1,1,9997,1,9997,1,9997,9997,9997,3,9997,0,3,9997,0,4,9997,9997,0,2,9997,9997,9997,0,5,0,5,0,3,0,3,9997,0,4,0
W07Q01,27272,14-Oct-13,2:45:00 AM,1966066,1,1,1,9997,1,5,9997,0,3,9997,0,1,9997,1,9997,5,0,1,9997,1,1,9997,1,1,9997,1,9997,4,0,9999,9999,9999,0,9997,9997,9997,1,9997,1,1,9997,1,9997,9997,1,1,9997,9997,9997,4,0,2,0,1,1,1,1,5,9997,0,1,1
W07Q01,27275,14-Oct-13,2:50:00 AM,3475422,3,0,1,9997,1,9997,1,1,9997,1,1,2,9997,0,1,9997,1,9997,1,1,2,9997,0,9997,4,0,9997,1,1,5,9997,9997,0,9997,9997,9997,2,9997,0,1,9997,1,5,9997,9997,0,1,9997,9997,9997,1,3,0,1,1,1,1,9997,5,0,3,0
W07Q01,27279,14-Oct-13,2:54:00 AM,4516132,1,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,1,9997,1,9997,1,1,1,9997,9997,1,4,9997,9997,9997,9997,0,9997,1,1,9997,1,9997,1,9997,9997,1,9997,1,5,0,1,1,3,0,4,9997,0,3,0
W07Q01,27280,14-Oct-13,2:54:00 AM,1393302,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,9997,1,9997,1,9997,9997,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,4,0,5,0,1,1,3,0,4,9997,0,1,1
W07Q01,27281,14-Oct-13,2:54:00 AM,2309248,1,1,9997,1,1,9997,1,1,1,9997,1,9997,1,1,1,9997,1,5,9997,0,9997,1,1,1,9997,1,9997,1,1,9997,9997,2,0,9997,9997,9997,9997,1,1,9997,5,0,9997,9997,1,1,2,9997,9997,9997,0,1,1,1,1,1,1,1,9997,1,1,1
W07Q01,27283,14-Oct-13,2:54:00 AM,1528511,1,1,9997,3,0,1,9997,1,9997,1,1,9997,2,0,1,9997,1,1,9997,1,1,9997,1,1,9997,1,9997,1,1,9997,9997,5,0,9997,9997,9997,1,9997,1,1,9997,1,9997,4,9997,0,9997,9997,1,9997,1,1,1,1,1,1,1,4,9997,0,5,0
W07Q01,27286,14-Oct-13,2:56:00 AM,864050,2,0,1,9997,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,9997,1,1,1,9997,1,1,9997,1,9997,1,9997,1,9997,9997,9997,9997,1,1,1,9997,1,1,9997,9997,1,9997,1,9997,9997,1,1,1,1,1,2,0,1,9997,1,5,0
